id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
1855,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, AI 투자로 숨 고르기…매출 16% 늘고 영업이익은 제자리",네이버 ai 투자로 숨 고르기 매출 16 늘고 영업이익은 제자리,뉴스핌,뉴스핌,"Thu, 06 Aug 2026 23:20:00 GMT","네이버, AI 투자로 숨 고르기…매출 16% 늘고 영업이익은 제자리 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1TSFVETEpUNDl4Z2tSUWNFb2UwcS12c1hZb0ZtR283cVVmNkFfdHhSMlYzSUV4TGtuR1BoS2dsOEhBaGRUeExnSzJ6VDFpcV9NVHpsMHZMOEgyNS1X?oc=5,google_rss_네이버 when:2d,235.5,41.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,235.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 ai 투자로 숨 고르기 매출 16 늘고 영업이익은 제자리,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 ai 투자로 숨 고르기 매출 16 늘고 영업이익은 제자리,comp_domestic_ai_platform,,,,
1903,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 2Q 영업이익 5203억원···AI 투자 확대에 소폭 하락",네이버 2q 영업이익 5203억원 ai 투자 확대에 소폭 하락,서울파이낸스,서울파이낸스,"Fri, 07 Aug 2026 00:11:41 GMT","네이버, 2Q 영업이익 5203억원···AI 투자 확대에 소폭 하락 서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTFBIak1DMlNvSGRXSEowVXFsMU4yY2ZIQm9xXzQxMTdYdjg1R296TGFlU05DS0tPUW05UDdXS2hVWC0yS09WT29TU2w3Zk5FZTdWb2lKV1BGWmFuNHluY0ptMExwU0hCclNaUWc?oc=5,google_rss_네이버 when:2d,235.5,41.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,235.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 2q 영업이익 5203억원 ai 투자 확대에 소폭 하락,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 2q 영업이익 5203억원 ai 투자 확대에 소폭 하락,comp_domestic_ai_platform,,,,
1938,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 분기 역대 최대 매출 경신···AI 인프라 투자로 이익은 감소",네이버 분기 역대 최대 매출 경신 ai 인프라 투자로 이익은 감소,매일경제,매일경제,"Fri, 07 Aug 2026 01:48:39 GMT","네이버, 분기 역대 최대 매출 경신···AI 인프라 투자로 이익은 감소 매일경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBxMEdHRUxCZi16bEFmdmltcEpId3ZOWEVxM2dkc19MbC1HaDdEd0tIMjRFakJFcVRVS01PZHh0ZW4zRzVPaGlJeEhuY0tUM25jODVnQzdn?oc=5,google_rss_네이버 AI when:2d,235.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,235.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
2148,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT “박윤영 대표, kt cloud 데이터센터 찾아 현장 점검”",kt 박윤영 대표 kt cloud 데이터센터 찾아 현장 점검,서울경제TV,서울경제TV,"Thu, 06 Aug 2026 05:38:46 GMT","KT “박윤영 대표, kt cloud 데이터센터 찾아 현장 점검” 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBLMTk3VXo2bXFjSDdmOHk1aV9wX3NxOF9ySjVSVklYUnZzT1NBLTdIb1l5Nml2VGJWWjg1UzJya0lKM05Ea1dKU05QZU1FRS0xMzlsRnd4cUl2VEF0c2tKRXFfU3o?oc=5,google_rss_KT when:2d,235.5,14.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,official_action,global_incident:leadership_service:kt:leadership_service,investigation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,235.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:kt:leadership_service:general,global_incident:leadership_service:kt:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:leadership_service:kt:leadership_service,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:kt:leadership_service,comp_domestic_ai_platform,,,,
2161,경쟁사/해외이슈,경쟁사_해외이슈,KT,"박윤영 KT 대표, KT클라우드 데이터센터 점검…""경쟁력 높여야""",박윤영 kt 대표 kt클라우드 데이터센터 점검 경쟁력 높여야,디지털데일리,디지털데일리,"Thu, 06 Aug 2026 05:04:07 GMT","박윤영 KT 대표, KT클라우드 데이터센터 점검…""경쟁력 높여야"" 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9EbWF2VTVBSFNkSmRCMnYtd0I4S1E3TkJzYW50S3lzWUJja2xNR3pJNV9wMzZDUDZOUVQ1SHJUaEs1dU5iTzJTQ0pMb1JnZ0x5QURGNUNCVmQ1WFJ1SG52NXFVbnI?oc=5,google_rss_KT when:2d,234.5,14.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,official_action,global_incident:leadership_service:kt:leadership_service,investigation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,234.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:kt:leadership_service:general,global_incident:leadership_service:kt:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:leadership_service:kt:leadership_service,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:kt:leadership_service,comp_domestic_ai_platform,,,,
1933,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[IR] 네이버 ""AI 팩토리, 2027년말 100MW, 2028년 200MW 목표""",ir 네이버 ai 팩토리 2027년말 100mw 2028년 200mw 목표,news1.kr,뉴스1,"Fri, 07 Aug 2026 01:13:02 GMT","[IR] 네이버 ""AI 팩토리, 2027년말 100MW, 2028년 200MW 목표"" news1.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE8tVjU5aTdNOFFIdVB6MEpBaUdBWm5mYnphWHJhcW1WaUdpd3JVaVI5LTZhM0xqUW9vUW9WYmsyOGhuWjd2ZzEzME5ESDRhdFNwRWxsZ09zMmYyazRBUUhFbmoyVkVES19V?oc=5,google_rss_네이버 AI when:2d,234.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,234.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:ir 네이버 ai 팩토리 2027년말 100mw 2028년 200mw 목표,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:ir 네이버 ai 팩토리 2027년말 100mw 2028년 200mw 목표,comp_domestic_ai_platform,,,,
1937,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[IR] 네이버 ""AI 팩토리 진출로 기존 사업 우선순위 안 바꿔""",ir 네이버 ai 팩토리 진출로 기존 사업 우선순위 안 바꿔,news1.kr,뉴스1,"Fri, 07 Aug 2026 01:04:27 GMT","[IR] 네이버 ""AI 팩토리 진출로 기존 사업 우선순위 안 바꿔"" news1.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTFAwUHBnNDBuVHZhaVBhbGVyWUdTOFBCUXJqNmI0TE51Nzc0NllsMDI1ZEdESGxmWVFFWjY4UnpjakQ3OHZONHlkOGJSeTVBOXd0Zk52QUdlaWwtcmhaTWszajByUTZiQmF0?oc=5,google_rss_네이버 AI when:2d,234.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,234.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:ir 네이버 ai 팩토리 진출로 기존 사업 우선순위 안 바꿔,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:ir 네이버 ai 팩토리 진출로 기존 사업 우선순위 안 바꿔,comp_domestic_ai_platform,,,,
2011,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[IR] 네이버 ""AI 팩토리 운영사 수익 마진율 20% 이상 기대""",ir 네이버 ai 팩토리 운영사 수익 마진율 20 이상 기대,news1.kr,뉴스1,"Fri, 07 Aug 2026 00:51:21 GMT","[IR] 네이버 ""AI 팩토리 운영사 수익 마진율 20% 이상 기대"" news1.kr",https://news.google.com/rss/articles/CBMibkFVX3lxTE4wc1dmbDU2cUtkdFpBYTUtY3FVZ3BIa0hRdUw3SGRJdVdUX0lUbGwzOG5iSmtEaF95OVh5bnh3VTgwYkVTMlc0d3dlRkRkeVZvMW4zeHA2Mlo0YUFQS2YtQU50X3NGbHRuYnI2YjJR?oc=5,google_rss_네이버 site:news1.kr when:2d,234.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,234.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:ir 네이버 ai 팩토리 운영사 수익 마진율 20 이상 기대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:ir 네이버 ai 팩토리 운영사 수익 마진율 20 이상 기대,comp_domestic_ai_platform,,,,
1931,경쟁사/해외이슈,경쟁사_해외이슈,네이버,역대 최대 매출 쓴 네이버···AI 투자에 이익은 '주춤'(종합),역대 최대 매출 쓴 네이버 ai 투자에 이익은 주춤,뉴스웨이,뉴스웨이,"Fri, 07 Aug 2026 02:25:20 GMT",역대 최대 매출 쓴 네이버···AI 투자에 이익은 '주춤'(종합) 뉴스웨이,https://news.google.com/rss/articles/CBMiakFVX3lxTE1MTHNfS2R5Q01HeHZwYk9VOWUxR1ZVQzNXV1FGc1dyMG1Xamh4YzQyWTZtWWZJUTdpNVpCWHREeWhUeHJ4TmtkNnEyNGx2Q2pHdUQ0ci1lUlpvM3FXUTk2ejZqNElGZEtGVnc?oc=5,google_rss_네이버 AI when:2d,233.75,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,29.0,published_today+exclusive_breaking,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,233.75,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:역대 최대 매출 쓴 네이버 ai 투자에 이익은 주춤,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:역대 최대 매출 쓴 네이버 ai 투자에 이익은 주춤,comp_domestic_ai_platform,,,,
1961,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[컨콜 종합] 네이버 ""AI 인프라, 내년 상반기부터 매출 예상⋯중동·남미서도 논의""",네이버 ai 인프라 내년 상반기부터 매출 예상 중동 남미서도 논의,네이트,네이트,"Fri, 07 Aug 2026 02:17:00 GMT","[컨콜 종합] 네이버 ""AI 인프라, 내년 상반기부터 매출 예상⋯중동·남미서도 논의"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5YZE1sYzk3dzl4V0VmaUJVeVlvelNoOGNvSF90RWotYzlTVUhpUDZYdDUxMmFIdEpXS21OakRQYW9vVllHOEFmenhMaHExUnl6c1NkQ2dSVFl1SDJNc256Sw?oc=5,google_rss_네이버 AI when:2d,233.75,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,29.0,published_today+exclusive_breaking,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,233.75,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
2146,경쟁사/해외이슈,경쟁사_해외이슈,KT,"박윤영 KT 대표, 인공지능 데이터센터 현장 점검",박윤영 kt 대표 인공지능 데이터센터 현장 점검,파이낸셜뉴스,파이낸셜뉴스,"Thu, 06 Aug 2026 09:37:52 GMT","박윤영 KT 대표, 인공지능 데이터센터 현장 점검 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE90YW5LT2xhenFLaWw3UGtvTHJkNk9CbE84clRFRlFqMUdLVUFjLVRQdmQ4SUhHd1JoVzRJSm1kTENhdUdKWHRSNGFtSFJUbmJOckJrTmFULUQ2UQ?oc=5,google_rss_KT when:2d,233.5,14.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,official_action,global_incident:leadership_service:kt:leadership_service,investigation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,233.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:kt:leadership_service:general,global_incident:leadership_service:kt:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:leadership_service:kt:leadership_service,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:kt:leadership_service,comp_domestic_ai_platform,,,,
2144,경쟁사/해외이슈,경쟁사_해외이슈,KT,"박윤영 KT 대표, kt cloud 데이터센터 현장 점검",박윤영 kt 대표 kt cloud 데이터센터 현장 점검,아이뉴스24,아이뉴스24,"Thu, 06 Aug 2026 08:42:08 GMT","박윤영 KT 대표, kt cloud 데이터센터 현장 점검 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE16TEd6RGgtNUluV0NZSjJaMlpMeGZuRklHQVhLdVduRVdXaDd3Y2xGeHlHcGNjaE0yNFVkN3gwTHN5VS1hNWN6YlNrNA?oc=5,google_rss_KT when:2d,233.5,14.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,official_action,global_incident:leadership_service:kt:leadership_service,investigation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,233.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:leadership_service:kt:leadership_service:general,global_incident:leadership_service:kt:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:leadership_service:kt:leadership_service,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:kt:leadership_service,comp_domestic_ai_platform,,,,
1954,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버 2분기 매출 3.4조원…영업익은 AI투자 영향에 0.2% 감소,네이버 2분기 매출 3 4조원 영업익은 ai투자 영향에 0 2 감소,세계일보,세계일보,"Thu, 06 Aug 2026 23:48:51 GMT",네이버 2분기 매출 3.4조원…영업익은 AI투자 영향에 0.2% 감소 세계일보,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5IMFR0WW00VHdFeGFoX0Y5eVhnb1RXeUhfR1MwRjgybS1MN3hqRERHbHBIMFVvQ2g1aWhycEhjNmxCSXFBcjlJR2N5RHp1ZmN6U3VONtIBVEFVX3lxTE5IMFR0WW00VHdFeGFoX0Y5eVhnb1RXeUhfR1MwRjgybS1MN3hqRERHbHBIMFVvQ2g1aWhycEhjNmxCSXFBcjlJR2N5RHp1ZmN6U3VONg?oc=5,google_rss_네이버 AI when:2d,232.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,232.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 2분기 매출 3 4조원 영업익은 ai투자 영향에 0 2 감소,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 2분기 매출 3 4조원 영업익은 ai투자 영향에 0 2 감소,comp_domestic_ai_platform,,,,
1971,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 2분기 매출 16% 성장…AI 투자에 영업익은 숨고르기",네이버 2분기 매출 16 성장 ai 투자에 영업익은 숨고르기,데일리안,데일리안,"Thu, 06 Aug 2026 23:48:00 GMT","네이버, 2분기 매출 16% 성장…AI 투자에 영업익은 숨고르기 데일리안",https://news.google.com/rss/articles/CBMi4wFBVV95cUxNUnBnbzYzazdKc0dkWTJjUVFpc1VnR2ZsU1E2OTRjVGJnM2FGN2FPeE5WNDEtOU9wbi1COXFiTXhaTzV2N09QLTcxMUkzMWZyam8xdTRMMW9CMzFyWFlDTXBnZWVGS0s3Qi0tUk12dS0wdEpEYU91dDFPbFYtLWFDOTNfV2IwNHFJMHJ5SXh1SEk0NWhtMUNBUGthMEptOTdwZFdWczVqZzRqMHZrNG8zUEdCUUZ3YkJqMGc4NzZ3R21pU2psb29BT3pZeWJmc3VXa1VvVjVfdlBKV2RfWHY0NmhMaw?oc=5,google_rss_네이버 규제 when:2d,232.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,232.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 2분기 매출 16 성장 ai 투자에 영업익은 숨고르기,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 2분기 매출 16 성장 ai 투자에 영업익은 숨고르기,comp_domestic_ai_platform,,,,
