id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
438,정부/국회,정부_국회,금융위원회,"금융위, 롯데카드 제재 수위 이르면 7월 결정… 완화 가능성도 - 조선비즈",금융위 롯데카드 제재 수위 이르면 7월 결정 완화 가능성도,Chosunbiz,Chosunbiz,"Mon, 08 Jun 2026 01:30:52 GMT","금융위, 롯데카드 제재 수위 이르면 7월 결정… 완화 가능성도 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMigAFBVV95cUxOekNUVHI4R3JBV01BR1RZZ0JPeWNXWTV3Ym1VSDdhblpybHRmRFBUdzE2Mzk3VE5aN0FsQjdNN09fLVp3M3JmVVZQYlYxRzlnbmsxdzJhTUJXdWdjd1EteWpiWmRlRi1RRDJVSVVVejI0QWhFZUhxQmRwS1h0eVhIS9IBlAFBVV95cUxQcFJqS0EyTzhEblBKVmZNejVWN3dXTDVQMHNzdzRxWnJGTXVZLWU4b3hlSE5VZmtZLXJ4ZVF4UVJQZzM4ellNY3dFSHVSV0M2U2RrSnlwQU9mX0xSQWhHVHp3Ql9DbVpXWDk1b096eGlDS3ZIQUE2LXE4T21GajhabjZXTGR1LXI1WUsxMU1KcU9Ed19B?oc=5,google_rss_금융위원회 when:1d,64.5,37.5,legal_regulatory_enforcement,legal_regulatory_enforcement,금융위,,,,,,,general,64.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,롯데카드 제재,"금융위, 롯데카드 제재 수위 결정",카카오와 무관한 금융사의 제재 관련 이슈이므로 영향 없음.,2,2,1,,Y,"금융사의 제재 관련 뉴스로, 카카오의 사업이나 정책에 직접적인 관련성이 낮음. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,카카오 정책 환경에 직접적인 영향을 주지 않음.,카카오의 사업 및 경쟁 환경과 무관함.,"금융위, 롯데카드 제재 수위 결정",롯데카드 제재
2111,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프, AI기업 공공펀드로 국민 지분 참여 추진",트럼프 ai기업 공공펀드로 국민 지분 참여 추진,조선일보,조선일보,"Sun, 07 Jun 2026 05:32:07 GMT","트럼프, AI기업 공공펀드로 국민 지분 참여 추진 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxOc2pXeXN0cTVLbGdpMkdWMVdRTDRuT08wUFZVWWdfZlVpRktqNHI4Y0NzZ1hDMDRzYWZuSmZpRE9fMzdtSzJYRk80YUpkTWtteWM0SzZZWW94dHQxaFFQanNkdUUxcExfVEhDMDctWWl5X0pJQk9Mb2FjdmhpZkUyMFpwUQ?oc=5,google_rss_트럼프 행정부 when:1d,64.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,,,,,,,,general,64.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,미국 AI 기업 국가지분,"트럼프, AI기업 공공펀드로 국민 지분 참여 추진","AI 산업에 대한 정부의 직접적인 개입 및 투자 가능성을 시사하며, 카카오의 AI 사업 관련 정책 및 투자 전략에 대한 간접적인 참고 자료가 될 수 있음.",1,1,1,,,"AI 산업에 대한 정부의 직접 개입 및 투자 가능성을 보여주는 중요한 정책 동향으로, 카카오의 AI 전략 수립에 참고할 만함.",gemini,,GOV_AI_CORE_POLICY,COMP_GENERAL_LOW_RELEVANCE,overseas,"AI 산업 육성 및 투자 관련 정부 정책 방향에 대한 시사점을 제공하며, 국내 정책 논의에도 영향을 줄 수 있음.","미국의 AI 산업 정책 변화는 글로벌 AI 시장 동향에 영향을 미치므로, 경쟁사들의 전략에도 간접적인 영향을 줄 수 있음.","트럼프, AI기업 공공펀드로 국민 지분 참여 추진",미국 AI 기업 국가지분
202,정부/국회,정부_국회,과학기술정보통신부,첫 기업 출신 총리 한성숙 누구? 네이버서 AI 플랫폼 전략 밑그림,첫 기업 출신 총리 한성숙 누구 네이버서 ai 플랫폼 전략 밑그림,뉴스1,뉴스1,"Sun, 07 Jun 2026 06:50:15 GMT",첫 기업 출신 총리 한성숙 누구? 네이버서 AI 플랫폼 전략 밑그림 뉴스1,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5MbENkRTRCUDU4ZWFneTEyeGFfXzFZbUlwdFVzVHJNV0UxclBSb0xvNFN5cWk3VjRXWUhFUW9ySjZTWDBMU1BCUEFZemNxaXhHS1RraUJsZ0hteGZOcUxhbWMwOTA?oc=5,google_rss_과학기술정보통신부 site:news1.kr when:1d,63.5,30.5,"ai_infrastructure_security,market_power_platform,policy_legislation",ai_infrastructure_security,네이버,,,,,,,general,63.5,"policy_legislation,market_power_platform,ai_infrastructure_security",government:regulatory_enforcement,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,총리 인선,"첫 기업 출신 총리 한성숙, 네이버 AI 플랫폼 전략 밑그림","국내 주요 IT 기업 출신 총리의 임명은 IT 및 AI 산업 육성에 대한 정부의 의지를 보여주며, 카카오의 AI 정책 및 규제 환경에 긍정적인 영향을 줄 수 있음.",1,1,1,,,국내 IT 및 AI 산업 경험을 가진 인물의 총리 가능성은 카카오의 AI 정책 환경에 긍정적인 영향을 줄 수 있는 중요한 이슈임. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,AI 산업 육성 및 규제 완화에 대한 정부 정책 방향에 긍정적인 영향을 기대할 수 있음.,"네이버 출신 총리의 임명은 국내 IT 및 AI 산업 생태계 전반에 영향을 미치며, 카카오의 경쟁 환경 및 협력 기회에 대한 새로운 국면을 제시할 수 있음.","첫 기업 출신 총리 한성숙, 네이버 AI 플랫폼 전략 밑그림",총리 인선
8,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오벤처스, AI 기반 롱제비티 스타트업 '탭제로' 시드 투자",카카오벤처스 ai 기반 롱제비티 스타트업 탭제로 시드 투자,아시아경제,아시아경제,"Sun, 07 Jun 2026 23:24:23 GMT","카카오벤처스, AI 기반 롱제비티 스타트업 '탭제로' 시드 투자 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9ET0Y1ZFI5T1VLUmRZcy1lY3IwTzhHUm1jLVNyYWRoOUdnWWpfMEt6VUZNUEhGZUFxelpWcE5oTWV4a2ZQNzRhWE5tME5nWWlPQmhWdWRFZURRUlFuLTJHeQ?oc=5,google_rss_카카오 when:1d,63.5,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,63.5,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 스타트업 투자,"카카오벤처스, 탭제로 시드 투자 유치","카카오벤처스의 AI 분야 투자 활동을 보여주며, 카카오의 AI 생태계 확장 및 기술 트렌드 파악에 기여함.",1,1,1,,Y,카카오벤처스의 AI 스타트업 투자는 카카오의 AI 생태계 전략과 관련되어 중요하게 참고할 만한 이슈임. / v23_guardrail_fail:kakao_ventures_seed_investment_promo,gemini,STRATEGIC_REFERENCE,,,other,AI 스타트업 생태계 활성화에 대한 정책적 시사점을 제공할 수 있음.,AI 분야 투자 동향을 파악하여 카카오의 투자 전략 및 포트폴리오 관리에 참고할 수 있음.,"카카오벤처스, 탭제로 시드 투자 유치",AI 스타트업 투자
2105,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 “AI기업 지분, 미국인에게 배분 검토”",트럼프 ai기업 지분 미국인에게 배분 검토,서울경제,서울경제,"Sun, 07 Jun 2026 09:27:24 GMT","트럼프 “AI기업 지분, 미국인에게 배분 검토” 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBLMTZPcUZ2NWVzM3VwNXFsbEQ4YWJoVzBOUThCSi1hOWk2TmxrQkJaUHAxQm9JUVpYV2hBZTRrb3ZRRGVWVHRpRUYydTk3cE9PaEHSAVNBVV95cUxPcExxa1FBeXUwU1JzRTdyNzBiUWY2ZHhOOGFIWkd1TUxuODRaTENnWldCRFYzdnR6U01pX19nbjhXZEFpZnZtSU54Rm5GLXZVZmtybw?oc=5,google_rss_트럼프 행정부 when:1d,63.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,,,,,,,,general,63.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,미국 AI 기업 국가지분,"트럼프, AI기업 지분 국민 배분 검토","AI 산업에 대한 정부의 직접적인 개입 및 투자 가능성을 시사하며, 카카오의 AI 사업 관련 정책 및 투자 전략에 대한 간접적인 참고 자료가 될 수 있음.",1,1,1,,,"AI 산업에 대한 정부의 직접 개입 및 투자 가능성을 보여주는 중요한 정책 동향으로, 카카오의 AI 전략 수립에 참고할 만함.",gemini,,GOV_AI_CORE_POLICY,COMP_GENERAL_LOW_RELEVANCE,overseas,"AI 산업 육성 및 투자 관련 정부 정책 방향에 대한 시사점을 제공하며, 국내 정책 논의에도 영향을 줄 수 있음.","미국의 AI 산업 정책 변화는 글로벌 AI 시장 동향에 영향을 미치므로, 경쟁사들의 전략에도 간접적인 영향을 줄 수 있음.","트럼프, AI기업 지분 국민 배분 검토",미국 AI 기업 국가지분
2124,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,AI 기업 지분 사들이나…미국서 떠오른 ‘국가 주주’ 실험,ai 기업 지분 사들이나 미국서 떠오른 국가 주주 실험,이데일리,이데일리,"Sun, 07 Jun 2026 05:59:32 GMT",AI 기업 지분 사들이나…미국서 떠오른 ‘국가 주주’ 실험 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxOdnM3OEpMb1FVNmRTcXBVRjJEMTh2YmYtOGxTUkpab2xwZHdxSS03WTdRSHVMdVM0WUVuSGozUnp5ZF9Ea0gyOTFNLWdac2tjUGtyVHVHbVFXSGVQMG1NZXQ4dmlGUzViNE1RTkpxU3hlNUZ6Uk1OT3B6N3JQa0NpNA?oc=5,google_rss_트럼프 행정부 when:1d,63.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,,,,,,,,general,63.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,미국 AI 기업 국가지분,"미국, AI 기업 지분 국가 주주 실험","AI 산업에 대한 정부의 직접적인 개입 및 투자 가능성을 시사하며, 카카오의 AI 사업 관련 정책 및 투자 전략에 대한 간접적인 참고 자료가 될 수 있음.",1,1,1,,,"AI 산업에 대한 정부의 직접 개입 및 투자 가능성을 보여주는 중요한 정책 동향으로, 카카오의 AI 전략 수립에 참고할 만함.",gemini,,GOV_AI_CORE_POLICY,COMP_GENERAL_LOW_RELEVANCE,overseas,"AI 산업 육성 및 투자 관련 정부 정책 방향에 대한 시사점을 제공하며, 국내 정책 논의에도 영향을 줄 수 있음.","미국의 AI 산업 정책 변화는 글로벌 AI 시장 동향에 영향을 미치므로, 경쟁사들의 전략에도 간접적인 영향을 줄 수 있음.","미국, AI 기업 지분 국가 주주 실험",미국 AI 기업 국가지분
1838,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,“AI가 매출도 바꿨다” 외식업주 위한 실전 교육 나선 배민·서초구,ai가 매출도 바꿨다 외식업주 위한 실전 교육 나선 배민 서초구,thefairnews.co.kr,thefairnews.co.kr,"Mon, 08 Jun 2026 00:35:26 GMT",“AI가 매출도 바꿨다” 외식업주 위한 실전 교육 나선 배민·서초구 thefairnews.co.kr,https://news.google.com/rss/articles/CBMicEFVX3lxTE1lUHl3TkZjcU9CeGl4bE15eG1maXpVN0RQbmJiRUxjSTVnNlRfWG9DdnVPVnQ4ZENHM3BSTDRoZkxGV0dhaWVnOEtRSk9oM09OLUlBS1Ayb1AwLXpJS09QZkV1NFpMeDlDb1c4NV9FWW7SAXRBVV95cUxQRlBya1lETXB4dGR4dy0zbUU4R2k4TC03Tzloenk3MU9oU0x0QktDVTNNTXBBNGlncTlka3hxdkJ4RnhRSUdoUEVsdTFDUWhnZXN1TE9GMzNTam0tVzVIWjkxcWhlUi1Dc0diX1BmVkdQdGJySw?oc=5,google_rss_배달의민족 when:1d,63.0,36.0,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,배달의민족,,,,,,,general,63.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,외식업 AI 교육,"배달의민족, 외식업주 위한 AI 교육",배달의민족의 AI 기반 서비스 확대 노력은 카카오의 AI 기술을 활용한 사업 확장 및 파트너십 강화 전략에 대한 시사점을 제공함.,1,1,1,,,국내 주요 플랫폼 기업의 AI 활용 사례는 카카오의 AI 사업 확장 및 B2B 전략에 대한 중요한 참고 자료가 됨.,gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,AI 기술의 산업 적용 및 확산에 대한 정책적 시사점을 제공함.,국내 대표적인 플랫폼 기업인 배달의민족이 AI를 활용하여 사업 영역을 확장하는 것은 카카오의 플랫폼 전략 및 AI 기술 활용 방안에 대한 경쟁적 시사점을 제공함.,"배달의민족, 외식업주 위한 AI 교육",외식업 AI 교육
48,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오뱅크 AI 이모지 퀴즈 정답(6월8일),카카오뱅크 ai 이모지 퀴즈 정답 6월8일,게임톡,게임톡,"Sun, 07 Jun 2026 23:26:59 GMT",카카오뱅크 AI 이모지 퀴즈 정답(6월8일) 게임톡,https://news.google.com/rss/articles/CBMibEFVX3lxTFBzdWNfOGNVWUhTNFlDbTk5dUhwdWNoZGVYVHZMOHpZem81Yy1TaXVIakdKR25rN2VWdDIxOThORWhlcWJtR0V2VGZETk9OMTQtVnF3Q3cySkNPR2tfN0Z1S2RWNnZKNWVzbW1YZw?oc=5,google_rss_카카오 when:1d,63.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,63.0,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,LOW_VALUE_PR,카카오뱅크 이벤트,카카오뱅크 AI 이모지 퀴즈,"카카오뱅크의 홍보성 이벤트로, 카카오의 대외 협력 및 정책 대응과는 직접적인 관련이 없음.",1,1,1,Y,Y,"단순 홍보성 이벤트로, 대외협력팀의 주요 관심사에 해당하지 않음.",gemini,LOW_VALUE_PR,,,other,카카오 정책에 직접적인 영향 없음,카카오 경쟁 환경에 영향을 주지 않음.,카카오뱅크 AI 이모지 퀴즈,카카오뱅크 이벤트
40,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,설화수 상징 제품 맞히기…카카오뱅크 AI 퀴즈 정답은?,설화수 상징 제품 맞히기 카카오뱅크 ai 퀴즈 정답은,위키트리,위키트리,"Sun, 07 Jun 2026 23:03:00 GMT",설화수 상징 제품 맞히기…카카오뱅크 AI 퀴즈 정답은? 위키트리,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9nZ3Q3MWVrM05PbzlFRlEtUFI4ejZQb1ptWWxsUjgzeTdsUjNQUG94ZkMyRGZtZzBQSUd4SUFTWFJxNmVadGhoY3J2X01LZERZR0pJSmVB?oc=5,google_rss_카카오 when:1d,63.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,63.0,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,LOW_VALUE_PR,카카오뱅크 이벤트,카카오뱅크 AI 퀴즈,"카카오뱅크의 홍보성 이벤트로, 카카오의 대외 협력 및 정책 대응과는 직접적인 관련이 없음.",1,1,1,Y,Y,"단순 홍보성 이벤트로, 대외협력팀의 주요 관심사에 해당하지 않음.",gemini,LOW_VALUE_PR,,,other,카카오 정책에 직접적인 영향 없음,카카오 경쟁 환경에 영향을 주지 않음.,카카오뱅크 AI 퀴즈,카카오뱅크 이벤트
336,정부/국회,정부_국회,공정거래위원회,"공정위, ‘부당 갑을 관계’ 뿌리 뽑는다…하도급·유통·가맹 실태조사 착수",공정위 부당 갑을 관계 뿌리 뽑는다 하도급 유통 가맹 실태조사 착수,아시아경제,아시아경제,"Mon, 08 Jun 2026 01:14:49 GMT","공정위, ‘부당 갑을 관계’ 뿌리 뽑는다…하도급·유통·가맹 실태조사 착수 아시아경제",https://news.google.com/rss/articles/CBMid0FVX3lxTE8zMFRNdDJ2MjlZa216SXRud052VWJwRWFPYXFPdW1HNTRVOHItc2JWWkJnRWVUS05BdC02amF4bzlQZEVtWVZVaGVaTUg0UDEwVXYweHZxWFl0LUVsVUl6ZnNMcnFtUkZ4VzlwVkxsd2s1TTZMY0JN?oc=5,google_rss_공정거래위원회 when:1d,62.5,29.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,,,,,,,general,62.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation:investigation_or_consultation,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,공정위 실태조사,"공정위, 갑을 관계 실태조사 착수",카카오의 사업 모델 및 주요 파트너사와의 관계에 직접적인 영향을 미치지 않는 일반적인 유통/대리점 거래 관련 이슈이므로 영향 없음.,2,2,1,,Y,"일반적인 유통/대리점 거래 관련 뉴스로, 카카오의 사업이나 정책에 직접적인 관련성이 낮음. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,카카오 정책 환경에 직접적인 영향을 주지 않음.,카카오의 사업 및 경쟁 환경과 무관함.,"공정위, 갑을 관계 실태조사 착수",공정위 실태조사
2092,경쟁사/해외이슈,경쟁사_해외이슈,EU 규제,"""글로벌 주요국, 가상자산 트래블룰 금액 폐지•해외 사업자 AML 평가 추세""",글로벌 주요국 가상자산 트래블룰 금액 폐지 해외 사업자 aml 평가 추세,디지털애셋,디지털애셋,"Sun, 07 Jun 2026 11:33:41 GMT","""글로벌 주요국, 가상자산 트래블룰 금액 폐지•해외 사업자 AML 평가 추세"" 디지털애셋",https://news.google.com/rss/articles/CBMickFVX3lxTE9KTm1Ob1F2WWFwcGNjZlBlR0NwX2I1dXR0em9RanVJRnFnYS1qSWRibG9fOHpnV3RSby1wZVMzUlN5dHYxazFGSHJJdUtDVTdvVHVMWWgwalRQc3RHcC1wYXduN21PZW1NUmZxdXN6RWVlUQ?oc=5,google_rss_EU 규제 when:1d,62.0,40.0,"digital_asset_stablecoin,stablecoin",stablecoin_forum_aml,,,,,,,,general,62.0,"policy_legislation,digital_asset_stablecoin",competitor:general,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,가상자산 규제,가상자산 이전거래/AML 규제 조정,카카오의 가상자산 관련 사업(예: 클레이) 또는 투자에 영향을 미칠 수 있는 글로벌 규제 동향이므로 주목할 필요가 있음.,1,1,1,,,글로벌 가상자산 규제 동향은 카카오의 관련 사업 및 투자에 직접적인 영향을 미칠 수 있는 중요한 이슈임.,gemini,,GOV_DIGITAL_FINANCE_POLICY,COMP_GENERAL_LOW_RELEVANCE,other,글로벌 가상자산 규제 동향을 파악하여 국내 정책 수립 및 대응 방안 마련에 참고할 수 있음.,"글로벌 규제 변화는 국내 가상자산 시장 경쟁 환경에 영향을 미치므로, 경쟁사들의 대응 전략을 파악하고 카카오의 전략에 반영해야 함.",가상자산 이전거래/AML 규제 조정,가상자산 규제
608,정부/국회,정부_국회,금융위원회,관행 탈피한 민선 9기 지방정부 인수위…실무형·미니 조직 구성(종합),관행 탈피한 민선 9기 지방정부 인수위 실무형 미니 조직 구성,연합뉴스,연합뉴스,"Sun, 07 Jun 2026 04:16:29 GMT",관행 탈피한 민선 9기 지방정부 인수위…실무형·미니 조직 구성(종합) 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9DMWhuLUN3VmR1NldHRVNzVnV4MlFZYVV4ckJ6Q1YwT0pna3BpQThEcUtncTJLZ1VOcHQ3aHl3WE1PVlVEMmpVWUk1aGc1YW1JNU9FWmtfSGxfUDZEM05jUNIBYEFVX3lxTE9DMWhuLUN3VmR1NldHRVNzVnV4MlFZYVV4ckJ6Q1YwT0pna3BpQThEcUtncTJLZ1VOcHQ3aHl3WE1PVlVEMmpVWUk1aGc1YW1JNU9FWmtfSGxfUDZEM05jUA?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,62.0,32.0,strategy_mna_governance,strategy_mna_governance,,,,,,,,general,62.0,"policy_legislation,strategy_mna_governance",government:general,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,지방정부 인수위,민선 9기 지방정부 인수위 구성,카카오와 무관한 지방정부 조직 개편 관련 이슈이므로 영향 없음.,2,2,1,,Y,"지방정부 조직 개편 관련 뉴스로, 카카오의 사업이나 정책에 직접적인 관련성이 낮음. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_APPOINTMENT_GOVERNANCE,,other,카카오 정책 환경에 직접적인 영향을 주지 않음.,카카오의 사업 및 경쟁 환경과 무관함.,민선 9기 지방정부 인수위 구성,지방정부 인수위
44,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"금융 넘어 문화예술로 영토 넓힌다…카카오뱅크, 소외계층 위한 '온기 나눔'",금융 넘어 문화예술로 영토 넓힌다 카카오뱅크 소외계층 위한 온기 나눔,thefairnews.co.kr,thefairnews.co.kr,"Mon, 08 Jun 2026 00:26:39 GMT","금융 넘어 문화예술로 영토 넓힌다…카카오뱅크, 소외계층 위한 '온기 나눔' thefairnews.co.kr",https://news.google.com/rss/articles/CBMicEFVX3lxTE8tZVk5YkwyUjhMNDFld1dwSjUwRlJ4T3EtX1pRVXFOaDFhXzdETHIxSXI4QjFUbE1LVElGN2FzcTNnVnpmVXVwMVVyYVRnS0dBaHRnclpxeWRycWlEZ3BlZUhVZUV4SjRPS0lzS0plcW3SAXRBVV95cUxQd01SSmFSc0hUWXpLTVRkbEV4cVQtZWRMRHJiSGZvR1dja0tfakE4ZzZkQzU2UElRVW9fdjU4ZzkzZmgtaU5GWEE5Tms4TWZyRV9nOXlpdWp1RC12MjJVZi1idlp6Z2JQZ3RIOS1nRkstY2IxTA?oc=5,google_rss_카카오 when:1d,61.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,61.0,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크 사회공헌,"카카오뱅크, 소외계층 위한 '온기 나눔'","카카오뱅크의 사회공헌 활동을 보여주며, 기업의 사회적 책임 이행 및 브랜드 이미지 제고에 기여함.",4,1,1,,,카카오뱅크의 사회공헌 활동은 카카오의 긍정적인 기업 이미지 구축 및 사회적 책임 이행 측면에서 참고할 가치가 있음.,gemini,STRATEGIC_REFERENCE,,,other,기업의 사회적 책임 이행 관련 정책 및 가이드라인에 대한 시사점을 제공할 수 있음.,카카오뱅크의 사회공헌 활동은 경쟁사들의 사회적 책임 이행 전략 수립에 참고 자료가 될 수 있음.,"카카오뱅크, 소외계층 위한 '온기 나눔'",카카오뱅크 사회공헌
