issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude
I156,"참여연대/민변, 온라인 플랫폼 신고센터 시즌2 (패션/부동산 포함)",플랫폼_규제_시민단체_활동,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,64.0,4,2,2,1,526,526,참여연대ㆍ민변 “온라인 플랫폼 신고센터 시즌2…패션ㆍ부동산 포함”,로리더,"시민단체의 온라인 플랫폼 신고센터 운영 확대는 플랫폼 규제에 대한 사회적 관심을 반영하지만, 카카오의 직접적인 사업 모델과 관련성이 낮아 영향은 미미함. (단, 플랫폼 규제 관련 기사는 별도 검토 필요)","카카오의 사업 영역과 직접적인 연관성이 낮은 시민단체의 플랫폼 규제 관련 활동으로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
I157,온라인 플랫폼 불만 신고센터 시즌2,플랫폼_규제_시민단체_활동,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,64.0,4,2,2,1,573,573,온라인 플랫폼 불만 신고센터 시즌2 🚨 2040 유저를 찾습니다!,참여연대,"시민단체의 온라인 플랫폼 불만 신고센터 운영은 플랫폼 규제에 대한 사회적 관심을 반영하지만, 카카오의 직접적인 사업 모델과 관련성이 낮아 영향은 미미함. (단, 플랫폼 규제 관련 기사는 별도 검토 필요)","카카오의 사업 영역과 직접적인 연관성이 낮은 시민단체의 플랫폼 규제 관련 활동으로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
I158,"방미심위, 성인 웹툰 광고 접속 차단",콘텐츠_규제,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,64.0,4,2,2,1,417,417,청소년에 성인 웹툰 광고?...방미심위 1천여건 접속차단,지디넷코리아,"방송통신심의위원회의 콘텐츠 규제는 미디어 시장 전반에 영향을 미치지만, 카카오의 직접적인 사업 영역과 관련성이 낮음.","카카오의 사업 영역과 직접적인 연관성이 낮은 방통심의위의 콘텐츠 규제 관련 소식으로, 관련성이 낮아 제외함. / v23_category_reassign:government_without_policy_basis",False,True
I159,"방송통신심의위원회, 성인웹툰 유해광고 접속차단",유해 콘텐츠 규제,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,41.5,1,1,1,2,428,"428,429","방미심위, 청소년 대상 성인웹툰 유해광고 1천여 건 접속차단 | 청소년 노린 '성인 웹툰' 광고 1081건에 삭제·접속차단 조치",네이트 | 네이트,"방송통신심의위원회의 성인웹툰 유해광고 접속차단 조치는 카카오의 콘텐츠 플랫폼 운영에 있어 유해 콘텐츠 관리 및 규제 준수 의무를 상기시키며, 관련 가이드라인 준수 여부를 점검할 필요성을 제기합니다.",정부 기관의 유해 콘텐츠 규제 강화 움직임은 카카오의 콘텐츠 플랫폼 운영에 영향을 미칩니다. / v23_category_reassign:government_without_policy_basis,False,False
I160,보이스피싱 대응,금융감독원,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,15.0,2,2,1,4,832,"832,935,795,895","금감원, 보이스피싱 대응 '사기예방 백과사전' 발간 | ""나태주 목소리로 보이스피싱 막는다""…금감원·은행권, 사기예방 오디오북 배포 | 보이스피싱부터 로맨스 스캠까지...금감원, 금융사기 예방 콘텐츠 공개 | 윌라, 금감원·은행연합회와 보이스피싱 예방 오디오북 ‘사기 예방 백과사전’ 공개",메트로신문 | 네이트 | 청년일보 | 더밸류뉴스,"금감원의 보이스피싱 대응 '사기예방 백과사전' 발간은 금융 사기 예방을 위한 정부 차원의 노력으로, 카카오의 직접적인 서비스 운영에 영향을 주지는 않음. / 금감원과 은행권의 보이스피싱 예방 오디오북 배포는 금융 사기 예방을 위한 정부와 민간의 협력 사례로, 카카오의 직접적인 사업 운영과는 무관함. / 금감원의 금융사기 예방 콘텐츠 공개는 사회적 이슈 대응 차원으로, 카카오의 직접적인 사업 관련성은 낮음. / 윌라, 금감원·은행연합회와 보이스피싱 예방 오디오북 공개는 금융 사기 예방을 위한 협력 사례로, 카카오의 직접적인 사업과는 무관함.","카카오의 직접적인 사업 영향이나 정책 변화와는 거리가 있으며, 일반적인 사회적 캠페인 성격이 강함. / v23_category_reassign:government_without_policy_basis",False,True
I161,카카오모빌리티 지역 오픈이노베이션 MOU,카카오모빌리티 지역 협력,SELF_DIRECT_RISK,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,15.0,1,1,1,1,152,152,강정범 전남창조경제혁신센터 대표이사(오른쪽)가 카카오모빌리티와 지역 오픈이노베이션 생태계 조성 MOU 체결 모습.,전자신문,카카오모빌리티의 지역 사회 연계 사업 확대 및 혁신 생태계 조성 노력.,"카카오모빌리티의 지역 오픈 이노베이션 협력 사례로, 카카오의 지역 사회 기여 및 파트너십 확대 전략을 이해하는 데 도움이 됩니다. / v23_guardrail_fail:photo_or_image_popup_not_article",False,True
I162,공정위 담합 제재,공정거래위원회,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,13.5,2,2,1,3,564,"564,539,544","공정위, 20조 원 규모 담합 적발하고 최소 과징금 20배 인상…국민 장바구니 부담 줄어들까 | 공정위, 20조 원 규모 담합 적발하고 최소 과징금 20배 인상…국민 장바구니 부담 줄어들까 | 산란계협회, 계란값 담합 과징금 불복 소송 움직임",뉴스N연합 | 브랜드경제신문 | 문화투데이,"공정위의 대규모 담합 적발 및 과징금 인상은 경제 전반의 규제 동향을 보여주나, 카카오의 직접적인 사업과는 관련성이 낮음. / 산란계협회의 계란값 담합 과징금 불복 소송 움직임은 일반적인 공정거래 관련 분쟁 사례로, 카카오의 직접적인 사업과는 무관함.","카카오와의 직접적인 연관성이 낮고, 일반적인 공정위의 담합 제재 사례로 판단됨. / v23_category_reassign:government_without_policy_basis",False,True
I163,국민은행 런던지점 제재,금융감독원,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,12.0,2,2,1,2,926,"926,901","[단독] 국민은행 런던지점, 금감원서 무더기 제재 | [단독] 국민은행, 런던지점 관련 금감원서 5건 제재",네이트 | 데일리브리프,"국민은행 런던지점이 금감원으로부터 무더기 제재를 받은 사례는 금융권의 규제 준수 관련 이슈를 보여주나, 카카오의 직접적인 사업과는 무관함. / 국민은행 런던지점이 금감원으로부터 5건의 제재를 받은 사례는 금융권의 규제 준수 관련 이슈를 보여주나, 카카오의 직접적인 사업과는 무관함.","카카오의 금융 서비스와 직접적인 연관성이 낮고, 일반적인 금융 규제 사례로 판단됨. / v23_category_reassign:government_without_policy_basis",False,True
I164,파업 대응,노동,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,609,609,"달라진 파업 대응 공식, '사전 차단' 나선 기업들 [지평의 노동 Insight]",한국경제,"기업들의 달라진 파업 대응 공식('사전 차단')은 노동 관련 정책 및 노사 관계 동향을 보여주지만, 카카오의 직접적인 사업 운영과는 거리가 있음.","일반적인 기업의 파업 대응 전략에 대한 내용으로, 카카오에 직접적인 영향이나 정책적 시사점이 크지 않음. / v23_category_reassign:government_without_policy_basis",False,True
I165,공정위 인수 제동,공정거래위원회,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,507,507,"공정위, 보령의 탁소텔 인수에 제동…제네릭 '디탁셀' 6개월 내 제3자 매각 명령",medicalworldnews.co.kr,"공정위가 보령의 탁소텔 인수에 제동을 걸고 제네릭 매각을 명령한 사례는 공정거래법 집행 사례를 보여주지만, 카카오와 직접적인 관련은 적음.","카카오와의 직접적인 연관성이 낮고, 제약 산업 관련 공정위 규제 사례로 판단됨. / v23_category_reassign:government_without_policy_basis",False,True
I166,안전관리 실태조사 확대,공정거래위원회,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,530,530,"“안전관리 실태조사, 원사업자까지 확대”",정보통신신문,"안전관리 실태조사가 원사업자까지 확대된다는 내용은 일반적인 규제 동향을 보여주나, 카카오의 직접적인 사업 운영과는 무관함.","카카오와의 직접적인 연관성이 낮고, 일반적인 하도급거래 안전관리 규제 동향으로 판단됨. / v23_category_reassign:government_without_policy_basis",False,True
I167,안전관리 부담 조사 확대,공정거래위원회,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,566,566,"하도급거래 안전관리 부담 조사, 원사업자까지 확대",안전신문,"하도급거래 안전관리 부담 조사가 원사업자까지 확대된다는 내용은 일반적인 규제 동향을 보여주나, 카카오의 직접적인 사업 운영과는 무관함.","카카오와의 직접적인 연관성이 낮고, 일반적인 하도급거래 안전관리 규제 동향으로 판단됨. / v23_category_reassign:government_without_policy_basis",False,True
I168,판결문 소송 제출,개인정보보호,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,321,321,판결문 다른 소송에 내면 개인정보 보호 위반?[주목! 개인정보 판례],이데일리,"판결문이 다른 소송에 제출될 경우 개인정보 보호 위반 여부에 대한 판례는, 카카오의 데이터 활용 및 관리 정책에 간접적인 참고가 될 수 있으나 직접적인 규제 대상은 아님.","카카오의 직접적인 사업 영향이나 정책 변화와는 거리가 있으며, 일반적인 법률 판례에 대한 내용임. / v23_category_reassign:government_without_policy_basis",False,True
I169,무자본 M&A 기업 적발,금융감독원,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,1073,1073,"금감원, 공시위반·회계분식 등 무자본 M&A한 기업 24개사 적발",전자신문,"금감원이 공시위반·회계분식 등 무자본 M&A 기업 24개사를 적발한 사례는 기업 경영 관련 규제 동향을 보여주나, 카카오의 직접적인 사업과는 무관함.","카카오와의 직접적인 연관성이 낮고, 일반적인 기업 경영 규제 사례로 판단됨. / v23_category_reassign:government_without_policy_basis",False,True
I170,신한은행 통합 금융 플랫폼 ‘신한 슈퍼SOL’ 티저 광고,통합 금융 플랫폼,INDUSTRY_STRUCTURAL_CHANGE,산업동향,,,,other,-2.5,1,1,1,1,2669,2669,"신한은행, 통합 금융 플랫폼 ‘신한 슈퍼SOL’ 티저 광고 8일 온에어",내외뉴스통신,주요 금융기관의 통합 플랫폼 출시 동향 파악.,"신한은행의 통합 금융 플랫폼 출시는 금융권의 플랫폼 경쟁 심화를 보여주며, 카카오 금융 서비스의 경쟁력 강화 및 차별화 전략 수립에 중요한 참고 자료가 됩니다. / v23_guardrail_fail:simple_mou_pr_or_low_materiality",False,True
I171,카카오뱅크 AI 이모지 퀴즈,이벤트_홍보,LOW_VALUE_PR,자사_및_계열사_이슈,LOW_VALUE_PR,,,other,-236.5,4,4,4,1,118,118,카카오뱅크 AI 이모지 퀴즈 정답(6월8일),게임톡,"카카오뱅크의 AI 이모지 퀴즈 이벤트는 단순 홍보성 이벤트로, 경영진의 인지나 정책 대응이 필요한 사안이 아님.","카카오뱅크의 단순 홍보성 이벤트로, 대외협력팀의 업무와 관련성이 낮아 제외함.",True,True
I172,카카오뱅크 AI 퀴즈,이벤트_홍보,LOW_VALUE_PR,자사_및_계열사_이슈,LOW_VALUE_PR,,,other,-236.5,4,4,4,1,49,49,설화수 상징 제품 맞히기…카카오뱅크 AI 퀴즈 정답은?,위키트리,"카카오뱅크의 AI 퀴즈 이벤트는 단순 홍보성 이벤트로, 경영진의 인지나 정책 대응이 필요한 사안이 아님.","카카오뱅크의 단순 홍보성 이벤트로, 대외협력팀의 업무와 관련성이 낮아 제외함.",True,True
I173,"카카오뱅크, 소외계층 위한 '온기 나눔'",사회공헌_활동,LOW_VALUE_PR,자사_및_계열사_이슈,LOW_VALUE_PR,,,other,-295.0,3,3,3,1,141,141,"금융 넘어 문화예술로 영토 넓힌다…카카오뱅크, 소외계층 위한 '온기 나눔'",thefairnews.co.kr,"카카오뱅크의 사회공헌 활동은 긍정적 기업 이미지 제고에 기여하지만, 직접적인 정책이나 리스크와 관련된 사안이 아니므로 LOW_VALUE_PR로 분류함.","카카오뱅크의 사회공헌 활동으로, 직접적인 정책적 중요성이 낮아 LOW_VALUE_PR로 분류하여 제외함.",True,True
