id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
2635,경쟁사/해외이슈,경쟁사_해외이슈,구글,"옥타·구글 클라우드, 파트너십 확대…AI 에이전트·브라우저 보안 강화",옥타 구글 클라우드 파트너십 확대 ai 에이전트 브라우저 보안 강화,네이트,네이트,"Wed, 17 Jun 2026 03:26:05 GMT","옥타·구글 클라우드, 파트너십 확대…AI 에이전트·브라우저 보안 강화 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBTaDktWk1PVnJ5eFdUcDNHU0xWZjdTSUVKRktoelF3REwtdDFJd2hTdTBKVlJYT2JteUtWbkRvYVBqM2Z3VWJNeFRMNkhOZWNJQTFJ?oc=5,google_rss_구글 AI when:2d,199.5,30.5,"ai_agent,ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,구글,,,,,,,general,24.0,published_today,direct_risk,event:구글:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,199.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:옥타 구글 클라우드 파트너십 확대 ai 에이전트 브라우저 보안 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:옥타 구글 클라우드 파트너십 확대 ai 에이전트 브라우저 보안 강화,comp_overseas_platform_ai,,,
2569,경쟁사/해외이슈,경쟁사_해외이슈,구글,"옥타·구글 클라우드, 파트너십 확대...AI 에이전트·브라우저 보안 강화",옥타 구글 클라우드 파트너십 확대 ai 에이전트 브라우저 보안 강화,디지털투데이,디지털투데이,"Wed, 17 Jun 2026 03:25:10 GMT","옥타·구글 클라우드, 파트너십 확대...AI 에이전트·브라우저 보안 강화 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9ZTzFtNmJrUlpJMUNubVBJbnNIVGsxXzdtemRPOGZzZzlRLXhDdXdHSGNoUDNQXzlQQktDQjJBbXJqRXYtQ0IxTUNmWmM2dkRIekZkOFZKVzhONHVScTREeHQ0a0doYjRiU3dDaVhJOUhvb00?oc=5,google_rss_구글 when:2d,199.5,30.5,"ai_agent,ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,구글,,,,,,,general,24.0,published_today,direct_risk,event:구글:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,199.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:옥타 구글 클라우드 파트너십 확대 ai 에이전트 브라우저 보안 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:옥타 구글 클라우드 파트너십 확대 ai 에이전트 브라우저 보안 강화,comp_overseas_platform_ai,,,
2607,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, 제미나이 기반 보안 플랫폼 서울에 설치…공공·금융 시장 '정조준'",구글 제미나이 기반 보안 플랫폼 서울에 설치 공공 금융 시장 정조준,네이트,네이트,"Wed, 17 Jun 2026 02:05:00 GMT","구글, 제미나이 기반 보안 플랫폼 서울에 설치…공공·금융 시장 '정조준' 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE9kWGprQ2RfelJET2pid0xLaThYdzZWSV9PeHlVbGt5cmhWMHYxR2h0eFBqbVBMT0FsQ21aR2FUX2gxaWFwMWhBVHhmMlZSUndZRnhPdkFPUTVhdGxlYkw2VVJKNFpFVDJfMTJLeXlCaG80bml4QTlEMA?oc=5,google_rss_구글 when:2d,199.5,30.5,"ai_agent,market_power_platform,phishing_security,privacy_security_reliability",security_general,구글,,,,,,,general,24.0,published_today,direct_risk,global_incident:platform_regulation:google:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,199.5,"privacy_security_reliability,market_power_platform",competitor:regulatory_enforcement,global_incident:platform_regulation:google:platform_regulation:general,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:google:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_regulation,comp_overseas_platform_ai,,,
2913,경쟁사/해외이슈,경쟁사_해외이슈,메타,"도레이첨단소재, 메타아라미드 2호기 증설 … AI·데이터센터 수요 공략",도레이첨단소재 메타아라미드 2호기 증설 ai 데이터센터 수요 공략,뉴데일리,뉴데일리,"Tue, 16 Jun 2026 05:57:04 GMT","도레이첨단소재, 메타아라미드 2호기 증설 … AI·데이터센터 수요 공략 뉴데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxOWmtxN3lNUGN2ZnhCTmF2QmNhRUhTdlp4U3Y2VWRnMUV4YlR6MkJnczRoNmQzVUpLRFlZLVJ5VnpIWk1RZ3g4MjVWQzRISGlyWEhsdGp1SVhjZ0VZdVRjNVB2RUdGbVhhSm1DdzFkcUQwcUlybGRGV3dZVDRPTVZGddIBgAFBVV95cUxOWmtxN3lNUGN2ZnhCTmF2QmNhRUhTdlp4U3Y2VWRnMUV4YlR6MkJnczRoNmQzVUpLRFlZLVJ5VnpIWk1RZ3g4MjVWQzRISGlyWEhsdGp1SVhjZ0VZdVRjNVB2RUdGbVhhSm1DdzFkcUQwcUlybGRGV3dZVDRPTVZGdQ?oc=5,google_rss_메타 when:2d,199.5,14.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,14.0,published_yesterday,business_change,event:메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,199.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:도레이첨단소재 메타아라미드 2호기 증설 ai 데이터센터 수요 공략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:도레이첨단소재 메타아라미드 2호기 증설 ai 데이터센터 수요 공략,comp_overseas_regulation_data,,,
1958,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"내 광고 운용 역량은 몇 점?…네이버, '광고 전문가 인증' 도입",내 광고 운용 역량은 몇 점 네이버 광고 전문가 인증 도입,biz.sbs.co.kr.,biz.sbs.co.kr.,"Wed, 17 Jun 2026 01:14:00 GMT","내 광고 운용 역량은 몇 점?…네이버, '광고 전문가 인증' 도입 biz.sbs.co.kr.",https://news.google.com/rss/articles/CBMiU0FVX3lxTE0tbGZSRDJvM3ZIbUdWbUhLWFo5RGdPTnZ1eGhYYnhJOWtSYTVRZmxHV0RvaUwzQ2hnVC13V2N6VFY4WXF4WEJhQ2Z6ZV9lTVB2Sk9r?oc=5,google_rss_네이버 when:2d,199.5,9.5,search_ads,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,199.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:내 광고 운용 역량은 몇 점 네이버 광고 전문가 인증 도입,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:내 광고 운용 역량은 몇 점 네이버 광고 전문가 인증 도입,comp_domestic_finance_commerce,,,
1971,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"한화, KAI 2대 주주 등극…연말까지 지분 12% 확대 : 네이버 블로그",한화 kai 2대 주주 등극 연말까지 지분 12 확대 네이버 블로그,Naver Blog,Naver Blog,"Wed, 17 Jun 2026 02:42:52 GMT","한화, KAI 2대 주주 등극…연말까지 지분 12% 확대 : 네이버 블로그 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxQal9VY1k4bG9Pc1BIS1ZqeFZDYmhjNkFpMWZRcktZMmNkUWZHRUN2NkFYV1VOdGV6bXBWREZRWXppclQtWUVWWTdTa3I3cF8tcDVvX0xBZUw0UVlmRjVMbVlnaXdtcWNDUzlRSk5HeFUxWG0tWkZJa1BsZ3U0YmFMZFpfaG9wYWxSaS11MkJYdw?oc=5,google_rss_네이버 when:2d,199.5,8.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,199.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:mna_capital:naver:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:mna_capital,comp_domestic_ai_platform,,,
2819,경쟁사/해외이슈,경쟁사_해외이슈,MS,스페이스X 장중 MS·아마존 제치고 시총 4위…AI코딩업체 인수 - 머니투데이,스페이스x 장중 ms 아마존 제치고 시총 4위 ai코딩업체 인수,머니투데이,머니투데이,"Tue, 16 Jun 2026 17:55:52 GMT",스페이스X 장중 MS·아마존 제치고 시총 4위…AI코딩업체 인수 - 머니투데이 머니투데이,https://news.google.com/rss/articles/CBMibkFVX3lxTE1pb3Fjbk0yVGdvUnNpcG5KQXg0NkFMbk1GSGxVSXVwb1owVVpFS1pmdWNXeGlBcGthY1RONjVTSGExVmdZemp1a0I4XzNybHZLR1ZTYnN3SjFuSlIzYmY2elJXZVhLMS1nbFRhcmx30gFuQVVfeXFMTWlvcWNuTTJUZ29Sc2lwbkpBeDQ2QUxuTUZIbFVJdXBvWjBVWkVLWmZ1Y1d4aUFwa2FjVE42NVNIYTFWZ1l6anVrQjhfM3JsdktHVlNic3dKMW5KUjNiZjZ6UldlWEsxLWdsVGFybHc?oc=5,"google_rss_""MS"" when:2d",199.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,,,,,,,,general,24.0,published_today,direct_risk,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,199.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:스페이스x 장중 ms 아마존 제치고 시총 4위 ai코딩업체 인수,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:스페이스x 장중 ms 아마존 제치고 시총 4위 ai코딩업체 인수,comp_overseas_platform_ai,,,
2643,경쟁사/해외이슈,경쟁사_해외이슈,구글,"경과원, 구글·엔비디아·AWS 손잡고 AI인재 쏟아낸다",경과원 구글 엔비디아 aws 손잡고 ai인재 쏟아낸다,네이트,네이트,"Tue, 16 Jun 2026 02:59:00 GMT","경과원, 구글·엔비디아·AWS 손잡고 AI인재 쏟아낸다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1PaGU4SGZCeGRjOUhQSHBoeTBZV01hSXNGR1B3RndHUXJmZ0otMGJZM2h3UlhyRVphcklMUWxKZkROZUlXTE1YWnI1aFZEOEFJblhn?oc=5,google_rss_구글 AI when:2d,199.0,13.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,14.0,published_yesterday,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:경과원 구글 엔비디아 aws 손잡고 ai인재 쏟아낸다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:경과원 구글 엔비디아 aws 손잡고 ai인재 쏟아낸다,comp_overseas_platform_ai,,,
2640,경쟁사/해외이슈,경쟁사_해외이슈,구글,"경과원, 구글·엔비디아·AWS 손잡고 AI인재 쏟아낸다",경과원 구글 엔비디아 aws 손잡고 ai인재 쏟아낸다,이투데이,이투데이,"Tue, 16 Jun 2026 02:58:00 GMT","경과원, 구글·엔비디아·AWS 손잡고 AI인재 쏟아낸다 이투데이",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1ZZXNJSDhCYTFCV0NEMDlOU0NRc0JndkRNOXd6cFZ4Uk9iWUpSbmlzMmIwbkhJT2xGOGtrVFAxMVNqZXhJc2hhTUlfbFVva0RqV0dMbQ?oc=5,google_rss_구글 AI when:2d,199.0,13.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,14.0,published_yesterday,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:경과원 구글 엔비디아 aws 손잡고 ai인재 쏟아낸다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:경과원 구글 엔비디아 aws 손잡고 ai인재 쏟아낸다,comp_overseas_platform_ai,,,
2639,경쟁사/해외이슈,경쟁사_해외이슈,구글,"경과원, 구글·엔비디아·AWS와 AI 인재 60명 양성",경과원 구글 엔비디아 aws와 ai 인재 60명 양성,이뉴스투데이,이뉴스투데이,"Tue, 16 Jun 2026 02:06:35 GMT","경과원, 구글·엔비디아·AWS와 AI 인재 60명 양성 이뉴스투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTE5lRUtzNTF2cjZQRk9SQWhEZmxtb2VMMDVCRklnRFI4a25qQnVhWWY4UkV4bFoyYVhKeG54UmpOTGJ3Ym1qb2xTRkZqNWVTcmg2ZWpKVnI3VXBCUHAzcnlScFdZNHJzY19ndnRNbkUxYnN1SVU40gF0QVVfeXFMTmVFS3M1MXZyNlBGT1JBaERmbG1vZUwwNUJGSWdEUjhrbmpCdWFZZjhSRXhsWjJhWEp4bnhSak5MYndibWpvbFNGRmo1ZVNyaDZlakpWcjdVcEJQcDNyeVJwV1k0cnNjX2d2dE1uRTFic3VJVTg?oc=5,google_rss_구글 AI when:2d,199.0,13.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,14.0,published_yesterday,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:경과원 구글 엔비디아 aws와 ai 인재 60명 양성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:경과원 구글 엔비디아 aws와 ai 인재 60명 양성,comp_overseas_regulation_data,,,
2352,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,쿠팡 ‘6200억 과징금’ 유통업계 초긴장… ‘CU 택배’ 해킹 조사에 보안 비상,쿠팡 6200억 과징금 유통업계 초긴장 cu 택배 해킹 조사에 보안 비상,더쎈뉴스,더쎈뉴스,"Tue, 16 Jun 2026 06:52:33 GMT",쿠팡 ‘6200억 과징금’ 유통업계 초긴장… ‘CU 택배’ 해킹 조사에 보안 비상 더쎈뉴스,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1Ta1BRQzR2UDFqM083SzZXUzVuUWowS19BWEJMMkNOd3V0ZU1RY3R0UkUxYmoxclpRcklJTnkxb2p5dGVoRUoydlpBVTF2QzBaZXpDVGloR3lQaFpyT1hfTGJEOXY5cHBH?oc=5,google_rss_쿠팡 과징금 when:2d,191.5,96.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,쿠팡,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:coupang:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,coupang_competitor_enforcement_or_risk,Y,coupang,191.5,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,,
2261,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,'쿠팡페이·쿠팡파이낸셜' 제재 수위 연내 결론,쿠팡페이 쿠팡파이낸셜 제재 수위 연내 결론,세이프타임즈,세이프타임즈,"Wed, 17 Jun 2026 05:08:04 GMT",'쿠팡페이·쿠팡파이낸셜' 제재 수위 연내 결론 세이프타임즈,https://news.google.com/rss/articles/CBMib0FVX3lxTE1EVUs4TTlFcGo1S1A1ZG9rZ1VwZDZpNUhwQ3dDSlhlTGJocW1DWGRjSkdycFh6Nnkwc1k0RWhFbDM4OGRTQlRIbDVucnhlVHRUVEU0YUQxc2ZSR0lleUpfdTZzLTRrc3pfclloSzRFSdIBc0FVX3lxTE51M28zbTN1MVBtZktaSWRRZVhRdjZWOVFPOGNvRExpYjB2RzVvajVpNlJrd2kzVk9ydGt5Vkw1WTlFWTRiTW5xWGpmbXVWaGZPOE1zVGRld0RWaWgwZTRlWENHOVEyLV9acndaVVpleFJuc2s?oc=5,google_rss_쿠팡 when:2d,189.0,69.0,legal_regulatory_enforcement,legal_regulatory_enforcement,쿠팡,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,189.0,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,,
