id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,랭킹원점수,편집신호,스토리버킷,강제검토,강제검토사유
5,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버·카카오도 막은 오픈클로, MS 손잡고 기업 시장 두드린다",네이버 카카오도 막은 오픈클로 ms 손잡고 기업 시장 두드린다,디지털데일리,디지털데일리,"Wed, 03 Jun 2026 01:01:24 GMT","네이버·카카오도 막은 오픈클로, MS 손잡고 기업 시장 두드린다 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9xNXZBam1aMHhmTV9TeHloR2FTSUFvbjc2OEFrT2tHV2cyMFFnNnByQVV0cUwySDN0UldhaF9BblVoV1JIZ1I2bjR0TWtJMV9WQ1NpT1lieHZQcFJEMHhPMm9OMzk?oc=5,google_rss_카카오 when:1d,-7.0,13.0,,,"네이버,카카오",below_absolute_quality_floor,-7.0,,,,
20,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,앱 안에서 시작된 기부…카카오뱅크가 넓히는 참여형 금융,앱 안에서 시작된 기부 카카오뱅크가 넓히는 참여형 금융,스카이데일리,스카이데일리,"Tue, 02 Jun 2026 21:00:30 GMT",앱 안에서 시작된 기부…카카오뱅크가 넓히는 참여형 금융 스카이데일리,https://news.google.com/rss/articles/CBMicEFVX3lxTE5WMU9GWF9wQVdyNG4wWkVWcmlfOGoyX3RvVHVHbzR2bVp0U1VxdjhmN3gzQnNLYTFqV2l0aWhEOWw3TEJuUXhsZTJLTlFXTU9BeE5rY3c5czNaNDVNSV85OENGbzJtTThYeVBkazJpZG0?oc=5,google_rss_카카오 when:1d,-8.0,13.0,,,"카카오,카카오뱅크",below_absolute_quality_floor,-8.0,,,,
26,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,“네이버페이서 카카오뱅크 개인사업자 대출 조회 가능”,네이버페이서 카카오뱅크 개인사업자 대출 조회 가능,한국아이닷컴,한국아이닷컴,"Wed, 03 Jun 2026 03:14:59 GMT",“네이버페이서 카카오뱅크 개인사업자 대출 조회 가능” 한국아이닷컴,https://news.google.com/rss/articles/CBMib0FVX3lxTFA0czMwemdUbnhaUVJoWHl6VU0xY2tUTW1Xb0ZSUUpNb3lzTFFSd0lPT2NabUtGQm5EOUh5M0tZdDNrOGJqaWJKOFdjM19waVJ5M3hzR3Fyb1FRcWtZNno4VzlNbzR3NjFIamNZd3Z5SdIBb0FVX3lxTFA0czMwemdUbnhaUVJoWHl6VU0xY2tUTW1Xb0ZSUUpNb3lzTFFSd0lPT2NabUtGQm5EOUh5M0tZdDNrOGJqaWJKOFdjM19waVJ5M3hzR3Fyb1FRcWtZNno4VzlNbzR3NjFIamNZd3Z5SQ?oc=5,google_rss_카카오 when:1d,-8.5,15.5,,,"네이버,카카오,카카오뱅크",below_absolute_quality_floor,-8.5,,,,
15,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,네이버페이 손잡은 카카오뱅크…개인사업자 담보대출 판 키운다,네이버페이 손잡은 카카오뱅크 개인사업자 담보대출 판 키운다,데일리안,데일리안,"Wed, 03 Jun 2026 00:00:00 GMT",네이버페이 손잡은 카카오뱅크…개인사업자 담보대출 판 키운다 데일리안,https://news.google.com/rss/articles/CBMirwJBVV95cUxOdkZZYmpoZU1vMUZSaGZaZG1HeVVOd1RnT096WFI2VFg5VWtEN2FHclNzU1FGOUdMTGZ6LXJoa2FZTEhHMWNCbjRUQ2VEclN3ODZlajVqQlFOR0ZXY0lKV1Jyc3NxeFpXdUxFWDluS01Xc3hlSnlTNnNoY0h2bGtSTlQtYl92SWgwOWVIS1hvMTJhblgtcFNMUFZDellobFFfbWROSE9LMEgyaFNjWGRvNEw3LV9PSjBlWThnd1dJMWYzRHZkcE5tQzBDUVgwOVVNbWxUTVhmb1ZEdnllR2xOcm9LVnFvRVdzWjhGclhSR3NNNmszTzFtSXlpckk2TXVzZ18yaDVPWEJIQi02bkx0bHhGNjAzMlp5M0VfQW03LVFteFFSR1FkMDBOWWk5WWvSAa8CQVVfeXFMTnZGWWJqaGVNbzFGUmhmWmRtR3lVTndUZ09PelhSNlRYOVVrRDdhR3JTc1NRRjlHTExmei1yaGthWUxIRzFjQm40VENlRHJTdzg2ZWo1akJRTkdGV2NJSldScnNzcXhaV3VMRVg5bktNV3N4ZUp5UzZzaGNIdmxrUk5ULWJfdkloMDllSEtYbzEyYW5YLXBTTFBWQ3pZaGxRX21kTkhPSzBIMmhTY1hkbzRMNy1fT0owZVk4Z3dXSTFmM0R2ZHBObUMwQ1FYMDlVTW1sVE1YZm9WRHZ5ZUdsTnJvS1Zxb0VXc1o4RnJYUkdzTTZrM08xbUl5aXJJNk11c2dfMmg1T1hCSEItNm5MdGx4RjYwMzJaeTNFX0FtNy1RbXhRUkdRZDAwTllpOVlr?oc=5,google_rss_카카오 when:1d,-8.5,15.5,,,"네이버,카카오,카카오뱅크",below_absolute_quality_floor,-8.5,,,,
35,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,네이버페이 손잡은 카카오뱅크…개인사업자 담보대출 판 키운다,네이버페이 손잡은 카카오뱅크 개인사업자 담보대출 판 키운다,네이트,네이트,"Wed, 03 Jun 2026 00:00:00 GMT",네이버페이 손잡은 카카오뱅크…개인사업자 담보대출 판 키운다 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1LN2JiekVqaVktMU1PLXZLM0daa2xoUzhuUFdtbWhkcDI5QTRpWVJkY3NSR1NJZ2xpLUJVWk5EZ2MzVTVJSll2NjUxcE9Gbk16dmc0?oc=5,google_rss_카카오 when:1d,-8.5,15.5,,,"네이버,카카오,카카오뱅크",below_absolute_quality_floor,-8.5,,,,
11,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버페이-카카오뱅크, 개인사업자 대출 협력",네이버페이 카카오뱅크 개인사업자 대출 협력,BI KOREA,BI KOREA,"Tue, 02 Jun 2026 23:18:53 GMT","네이버페이-카카오뱅크, 개인사업자 대출 협력 BI KOREA",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9tNzJuZFVxdVVmNXNsRVp2YWFDbllncEFrSXE0MU40WE9BSlJpZS1ObmQzTU5MRVZhSE1MNlNRRFFjZV9TLUNGT2dac29yQXBYVFdsS2RkMUIxU2lXWk5QRjZ1T1hkdw?oc=5,google_rss_카카오 when:1d,-8.5,15.5,,,"네이버,카카오,카카오뱅크",below_absolute_quality_floor,-8.5,,,,
37,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,투표소 헷갈린다면…선관위 앱·네이버·카카오서 바로 확인,투표소 헷갈린다면 선관위 앱 네이버 카카오서 바로 확인,뉴시스,뉴시스,"Tue, 02 Jun 2026 10:23:19 GMT",투표소 헷갈린다면…선관위 앱·네이버·카카오서 바로 확인 뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE53TVlaMWI1ZE5GamJIc3EwaF9Qcl9wcTItcmFXSDVQNnJ2eTgxdHFOb0ktWS1uX05vS0VsMDZaLWNkTzJXRUhRM1JOTmtBcVhRek5ua0x2Tk1tRGJ1X21IZ9IBeEFVX3lxTE1aU0ZsSFVjRDluZzJrUnZZS0c0UFRmUXZGME1WckdPZWl5VUFTaW5GeEVkUDlfdkhhSGw3dVBRb25jMFZmNlR3MklCeGVLZ3R1UTl6MFdmTTVlUGxHQWVHd1hLLVJ6TzJmekJReEcxTjQwT2xNUnFwbQ?oc=5,google_rss_카카오 when:1d,-9.0,13.0,,,"네이버,카카오",below_absolute_quality_floor,-9.0,,,,
64,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"스타벅스 ""무슨 일 있었나?""...카톡 선물 ‘인기 1위’ 재탈환",스타벅스 무슨 일 있었나 카톡 선물 인기 1위 재탈환,JTBC,JTBC,"Wed, 03 Jun 2026 05:35:00 GMT","스타벅스 ""무슨 일 있었나?""...카톡 선물 ‘인기 1위’ 재탈환 JTBC",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9NY1VOTEgzMHdKc1dWZllVeDItb2lSc09pZ0tjdGYxT3hlX3BzWWNtWUhmVFB3Z1JuVFNvbFBZdVBac19UX1JNSTdhbllxYjExVWVudw?oc=5,google_rss_카카오톡 when:1d,-9.5,10.5,,,"카카오,카카오서비스,카카오톡",below_absolute_quality_floor,-9.5,,,,
14,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 네이버페이 대출비교 입점…소상공인 부동산담보대출 접근성 높여",카카오뱅크 네이버페이 대출비교 입점 소상공인 부동산담보대출 접근성 높여,라이센스뉴스,라이센스뉴스,"Tue, 02 Jun 2026 21:00:00 GMT","카카오뱅크, 네이버페이 대출비교 입점…소상공인 부동산담보대출 접근성 높여 라이센스뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE8wVy1SNjU4T1BSS1g1VldPRFIyX2FaSGZQV0VKckVuUVFnZ3I3czNrUkpyemNMS01QMy1FVThodzFmWVREcmVEdmgzZ0RIUEU4S1BWODNhdDV6bUozQlo4bXQ1Qnh4TFRwTFZn?oc=5,google_rss_카카오 when:1d,-10.5,15.5,,,"네이버,카카오,카카오뱅크",below_absolute_quality_floor,-10.5,,,,
60,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,“네이버페이서 카카오뱅크 개인사업자 대출 조회 가능”,네이버페이서 카카오뱅크 개인사업자 대출 조회 가능,주간한국,주간한국,"Tue, 02 Jun 2026 11:44:57 GMT",“네이버페이서 카카오뱅크 개인사업자 대출 조회 가능” 주간한국,https://news.google.com/rss/articles/CBMidEFVX3lxTFA4VEtJd1RpLWhjSHpwd3dYdXljVnNQS3pWZnJWcnZyQVc1UTVLTFRJTnVLYWcwZG9pNk1kcWxRcHFfWUFIc1NCLV9JSHJFRkdLTFoxeFhOSE1jWm5lZ3FLN1MwbzVhSzhxdmdTMFIzR0w0Q2VX0gF0QVVfeXFMUDhUS0l3VGktaGNIenB3d1h1eWNWc1BLelZmclZydnJBVzVRNUtMVElOdUthZzBkb2k2TWRxbFFwcV9ZQUhzU0ItX0lIckVGR0tMWjF4WE5ITWNabmVncUs3UzBvNWFLOHF2Z1MwUjNHTDRDZVc?oc=5,google_rss_카카오 카카오페이 when:1d,-10.5,15.5,,,"네이버,카카오,카카오뱅크",below_absolute_quality_floor,-10.5,,,,
43,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버페이·카카오뱅크, 개인사업자 대출 비교 서비스 연계",네이버페이 카카오뱅크 개인사업자 대출 비교 서비스 연계,SR타임스,SR타임스,"Tue, 02 Jun 2026 10:06:32 GMT","네이버페이·카카오뱅크, 개인사업자 대출 비교 서비스 연계 SR타임스",https://news.google.com/rss/articles/CBMia0FVX3lxTE5qRWZTRHRDV04yd1dZVlMxU1RCcUxpcEx3dzZITDdfZVNpQ01ob2xKM19sWklfZHd2U2hTTUJWRjlSM0dEY3d4RnRSNmR6X1E5TGt2QkVVclNFV2hHQjJQbnZYZ0daSUVUSlpj0gFrQVVfeXFMTmpFZlNEdENXTjJ3V1lWUzFTVEJxTGlwTHd3NkhMN19lU2lDTWhvbEozX2xaSV9kd3ZTaFNNQlZGOVIzR0Rjd3hGdFI2ZHpfUTlMa3ZCRVVyU0VXaEdCMlBudlhnR1pJRVRKWmM?oc=5,google_rss_카카오 when:1d,-10.5,15.5,,,"네이버,카카오,카카오뱅크",below_absolute_quality_floor,-10.5,,,,
36,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"[금융체크] 네이버페이 ‘카카오뱅크와 협력’, 사회연대은행 ‘KB증권 깨비상점 시행’ 등",금융체크 네이버페이 카카오뱅크와 협력 사회연대은행 kb증권 깨비상점 시행 등,비즈월드,비즈월드,"Tue, 02 Jun 2026 09:47:00 GMT","[금융체크] 네이버페이 ‘카카오뱅크와 협력’, 사회연대은행 ‘KB증권 깨비상점 시행’ 등 비즈월드",https://news.google.com/rss/articles/CBMia0FVX3lxTE4zR0xEQW9tTldhOWJXOXlIVjAzVlFnd08xSkZhVWhZaDZPQVRGRHBtcnJtd1czOEZpQ05ucmZlUmZiSVh4OUJGZUl6UVNDRVE1VFN5V1dMYW1iQ3RFS0EwVlVMbUw1NG9wT0xR?oc=5,google_rss_카카오 when:1d,-10.5,15.5,,,"네이버,카카오,카카오뱅크",below_absolute_quality_floor,-10.5,,,,
47,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, 신작 MMORPG '도깨비의세계' 공식 명칭 확정",카카오게임즈 신작 mmorpg 도깨비의세계 공식 명칭 확정,인벤,인벤,"Wed, 03 Jun 2026 03:04:37 GMT","카카오게임즈, 신작 MMORPG '도깨비의세계' 공식 명칭 확정 인벤",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5pQkpBaWNiVWM4RFE5UUs4Rzg1dW5QOExRMkdQSGlsdjZaUDRobG53RGozLTQySzhxWFcyaklrZFZMYXFQT3A4ekhIU2xDa1hMXzRrZW5KNjh0SWx5Rmc?oc=5,google_rss_카카오 when:1d,-11.0,13.0,,,"카카오,카카오게임즈",below_absolute_quality_floor,-11.0,,,,
13,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버는 뛰는데…카카오, 여전히 ‘제자리 걸음’",네이버는 뛰는데 카카오 여전히 제자리 걸음,한스경제,한스경제,"Wed, 03 Jun 2026 00:04:23 GMT","네이버는 뛰는데…카카오, 여전히 ‘제자리 걸음’ 한스경제",https://news.google.com/rss/articles/CBMib0FVX3lxTFB6NGRsUWhHVDR3ckxpRkFSTlpKbzFmZkQ3ZVBNM3JJbFJySnNkS0wxdEJSZlVkcWFURWxxU1VJQkJTOVlKT0wwcUNEa0l0NU9NVVduTG14RmdGY3YwMllVVlo2cDRhYmpjY0FYQ053b9IBb0FVX3lxTFB6NGRsUWhHVDR3ckxpRkFSTlpKbzFmZkQ3ZVBNM3JJbFJySnNkS0wxdEJSZlVkcWFURWxxU1VJQkJTOVlKT0wwcUNEa0l0NU9NVVduTG14RmdGY3YwMllVVlo2cDRhYmpjY0FYQ053bw?oc=5,google_rss_카카오 when:1d,-11.0,13.0,,,"네이버,카카오",below_absolute_quality_floor,-11.0,,,,
22,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 예탁자산 20조원 돌파…자산 증가세 확대",카카오페이증권 예탁자산 20조원 돌파 자산 증가세 확대,더퍼블릭,더퍼블릭,"Tue, 02 Jun 2026 23:38:31 GMT","카카오페이증권, 예탁자산 20조원 돌파…자산 증가세 확대 더퍼블릭",https://news.google.com/rss/articles/CBMib0FVX3lxTE5hZHJEMmZ6N0htaUNLdnVBcmxEZlZ2UHk3TlZ2NGZMaklqNzBtUERWUVJ0U2I2TUhMdXpNU19McUFIdDJpeldGRkNhYXBqcUw3VGEwV1J2RWdUWnl2RGlDWVF4YktaQTlQYzhNeEZCQdIBb0FVX3lxTE5hZHJEMmZ6N0htaUNLdnVBcmxEZlZ2UHk3TlZ2NGZMaklqNzBtUERWUVJ0U2I2TUhMdXpNU19McUFIdDJpeldGRkNhYXBqcUw3VGEwV1J2RWdUWnl2RGlDWVF4YktaQTlQYzhNeEZCQQ?oc=5,google_rss_카카오 when:1d,-11.0,13.0,,,"카카오,카카오페이",below_absolute_quality_floor,-11.0,,,,
9,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[카카오 진통③] 카톡 비서 '카나나' 출격…노사 갈등 딛고 반전 이룰까,카카오 진통 카톡 비서 카나나 출격 노사 갈등 딛고 반전 이룰까,the-biz.co.kr,the-biz.co.kr,"Tue, 02 Jun 2026 21:30:00 GMT",[카카오 진통③] 카톡 비서 '카나나' 출격…노사 갈등 딛고 반전 이룰까 the-biz.co.kr,https://news.google.com/rss/articles/CBMia0FVX3lxTE5TZDAtcFA5YkFGbkRDSTJpemhWWU5aV3dHcVota2dYbFNOdGwxRHdEM0hQVzNDZnJlWHV3WEZ5QTBxODdYcUNNVUdiYkJjMUhTRU95MnF0WFN6VWgyN2ZTclcxRU9sb3IydTZr?oc=5,google_rss_카카오 when:1d,-11.5,13.5,ai_agent,,"카카오,카카오서비스,카카오톡",below_absolute_quality_floor,-11.5,,,,
21,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[골프홀릭] 카카오VX·테일러메이드·와이드앵글·던롭·믹스스포츠 외,골프홀릭 카카오vx 테일러메이드 와이드앵글 던롭 믹스스포츠 외,네이트,네이트,"Wed, 03 Jun 2026 07:30:00 GMT",[골프홀릭] 카카오VX·테일러메이드·와이드앵글·던롭·믹스스포츠 외 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE11WXpZWlhhS2pyUkpqd09lQkJ2OF9yWWFIN1VCSjFZVER2M1NhZlAwUExhNjJZUUQ2ZVA4dk0yT3hDLTVTN2hRTUVXSHp3SkNfY0xJ?oc=5,google_rss_카카오 when:1d,-11.5,10.5,,,카카오,below_absolute_quality_floor,-11.5,,,,
51,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, POE2 신규 확장팩 '고대의 귀환' 프리뷰 공개",카카오게임즈 poe2 신규 확장팩 고대의 귀환 프리뷰 공개,인벤,인벤,"Tue, 02 Jun 2026 17:08:29 GMT","카카오게임즈, POE2 신규 확장팩 '고대의 귀환' 프리뷰 공개 인벤",https://news.google.com/rss/articles/CBMibkFVX3lxTE1KNVJHUXFnQmlfeWpIWmluSENDdU5fNUpzN1o4ZktaU3hncGQ3TWlvS2ZTMktZd0Z0QXd6VVcxMjE2ZHRGNThXNi1qNlFpRHl3VlFCaHM2VFJmUXJUTUhCc3NRMHZJdm1RamNESUxn?oc=5,google_rss_카카오 when:1d,-13.0,13.0,,,"카카오,카카오게임즈",below_absolute_quality_floor,-13.0,,,,
46,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오뱅크 청년미래적금 신청 및 가입방법,카카오뱅크 청년미래적금 신청 및 가입방법,브런치,브런치,"Tue, 02 Jun 2026 14:00:29 GMT",카카오뱅크 청년미래적금 신청 및 가입방법 브런치,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9TNDdMay1zckN4RXVRX0xDVEVpZG42YWNrME1vUmpvcnFDVnFCYzBUSmZWbzFZSjJ0LVdTZkFJZVczMF9HclJuWk9ULU1vWHFfdmc?oc=5,google_rss_카카오 when:1d,-13.0,13.0,,,"카카오,카카오뱅크",below_absolute_quality_floor,-13.0,,,,
40,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[핫게임] 카카오게임즈 신작 '도깨비의세계' 3분기 출시 / 넷마블 'SOL: enchant' 18일 정식 출시 / 몬길 AMD 그래픽카드 협업 / 카카오게임즈 프렌즈게임 랜드,핫게임 카카오게임즈 신작 도깨비의세계 3분기 출시 넷마블 sol enchant 18일 정식 출시 몬길 amd 그래픽카드 협업 카카오게임즈 프렌즈게임 랜드,웹이코노미,웹이코노미,"Tue, 02 Jun 2026 13:27:25 GMT",[핫게임] 카카오게임즈 신작 '도깨비의세계' 3분기 출시 / 넷마블 'SOL: enchant' 18일 정식 출시 / 몬길 AMD 그래픽카드 협업 / 카카오게임즈 프렌즈게임 랜드 웹이코노미,https://news.google.com/rss/articles/CBMickFVX3lxTFBOVk9YV25Vb3dyQmtSZXVVSm1jaHUza1V6eHZFbTdOeFkzSGtmTzMxR0xpVTd5MHE2X25reENZTjR2bzhvenBQamMxSU1IWExXZzNzU081bGk2UG0xRUdmZHNBSU1PaU5YelVFNXY5OFBnZw?oc=5,google_rss_카카오 when:1d,-13.0,13.0,,,"카카오,카카오게임즈",below_absolute_quality_floor,-13.0,,,,
58,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오게임즈 '오딘: 발할라 라이징' 길드 연구 시스템 도입,카카오게임즈 오딘 발할라 라이징 길드 연구 시스템 도입,인벤,인벤,"Tue, 02 Jun 2026 13:06:57 GMT",카카오게임즈 '오딘: 발할라 라이징' 길드 연구 시스템 도입 인벤,https://news.google.com/rss/articles/CBMib0FVX3lxTE1zdzJYZjlkbUd1WUlmc3RzU2FZV05SUE9DbjhSMkhjRE55b3psSHBoWHlLS1hWLVRCb3lraTNOUVpkM05sWC1yZ2V3THlEQlZmVEk1aVRRRFhKLWZRRmMwLXhVeDZxWXV4RE8yZThKRQ?oc=5,"google_rss_""카카오"" when:1d",-13.0,13.0,,,"카카오,카카오게임즈",below_absolute_quality_floor,-13.0,,,,
33,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 예탁자산 20조원 넘어서 “마일스톤 주기 절반으로 단축”",카카오페이증권 예탁자산 20조원 넘어서 마일스톤 주기 절반으로 단축,마일드경제,마일드경제,"Tue, 02 Jun 2026 13:00:00 GMT","카카오페이증권, 예탁자산 20조원 넘어서 “마일스톤 주기 절반으로 단축” 마일드경제",https://news.google.com/rss/articles/CBMia0FVX3lxTE41amJqanBYWFk3Q2sxeWY3WU81aW5DVFpZNTlfQm9TNkFBb0JmZWRKaDQwRDRiTXpfYVpkMi1SSEdBdElaTFhuaUhBLUl2YU43VVE4M2Vad3JWNHRTeHlmdUZheHJwaU5pMXo4?oc=5,google_rss_카카오 when:1d,-13.0,13.0,,,"카카오,카카오페이",below_absolute_quality_floor,-13.0,,,,
41,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 소호 넘어 중기금융으로…기업대출 영토 넓힌다",카카오뱅크 소호 넘어 중기금융으로 기업대출 영토 넓힌다,SR타임스,SR타임스,"Tue, 02 Jun 2026 10:06:32 GMT","카카오뱅크, 소호 넘어 중기금융으로…기업대출 영토 넓힌다 SR타임스",https://news.google.com/rss/articles/CBMia0FVX3lxTE1fOEQ5WEdTN3V4TGZQbUphdGs5WTBScXh6RmNHcHlCQTNVSWF2c1F2NlZ1amdxVzRGM1p6WGFmS3d3Z2lCVlhKbjhhTTJLNjlEUDdyc2VlWTg3OFZVNDZvQzVIOW1BUVdLaWU40gFrQVVfeXFMTV84RDlYR1M3dXhMZlBtSmF0azlZMFJxeHpGY0dweUJBM1VJYXZzUXY2VnVqZ3FXNEYzWnpYYWZLd3dnaUJWWEpuOGFNMks2OURQN3JzZWVZODc4VlU0Nm9DNUg5bUFRV0tpZTg?oc=5,google_rss_카카오 when:1d,-13.0,13.0,,,"카카오,카카오뱅크",below_absolute_quality_floor,-13.0,,,,
8,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"쿠시먼앤드웨이크필드, 카카오 판교아지트 리테일 임대 자문 수임",쿠시먼앤드웨이크필드 카카오 판교아지트 리테일 임대 자문 수임,국민기자뉴스,국민기자뉴스,"Wed, 03 Jun 2026 03:00:00 GMT","쿠시먼앤드웨이크필드, 카카오 판교아지트 리테일 임대 자문 수임 국민기자뉴스",https://news.google.com/rss/articles/CBMiY0FVX3lxTE4wdjJUZHRteko2Z202NGdrd25wWnFWNVBYS0lOZE1FckpfRmxXZ0tHdXd6UUVhQTlnRm5kM3pzaEpQMzRtLUhuYWFlZkx5SVY5UU16ZHM0aWxtNW5rWGRveGhaSdIBZ0FVX3lxTE54SnFIOFM0eEJob1I3VnFna2tOVzFTYUtrajJyTHlJQ3J6aDgxNHhobUR2YjZJT0lkN1FySUptWUJrVi01YVBMaHV5U3RzY2p3WVRla0JjX3d6ZFhmX2hYY053TDdDcG8?oc=5,google_rss_카카오 when:1d,-13.5,10.5,,,카카오,below_absolute_quality_floor,-13.5,,,,
67,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"[돋보기] '탱크데이' 후폭풍 끝났나…스타벅스, 다시 카톡 선물하기 1위",돋보기 탱크데이 후폭풍 끝났나 스타벅스 다시 카톡 선물하기 1위,네이트,네이트,"Wed, 03 Jun 2026 02:15:00 GMT","[돋보기] '탱크데이' 후폭풍 끝났나…스타벅스, 다시 카톡 선물하기 1위 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE96eFp3eFphOHZJbmZLU21QOEotSzBVTGNaUDRZSzEwS19qeWVCNDBHelJMenBsNFdhZVpueFQ3Q0VUZzRYUmdaS082S2c3UzY5ZjY0?oc=5,google_rss_카카오톡 when:1d,-13.5,10.5,,,"카카오,카카오서비스,카카오톡",below_absolute_quality_floor,-13.5,,,,
65,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"[돋보기] ‘탱크데이’ 후폭풍 끝났나…스타벅스, 다시 카톡 선물하기 1위",돋보기 탱크데이 후폭풍 끝났나 스타벅스 다시 카톡 선물하기 1위,서울신문,서울신문,"Wed, 03 Jun 2026 02:12:48 GMT","[돋보기] ‘탱크데이’ 후폭풍 끝났나…스타벅스, 다시 카톡 선물하기 1위 서울신문",https://news.google.com/rss/articles/CBMiZEFVX3lxTFAtMWk5V2ZDNHhsUW5YTzBjNGxwMks3N28zSFpXMk9qZk5LYjd5ZXNvSVQySG5LcmV3S01TR2FPNG1uUl9odFdxdDd5VXRHWDZYZlNHT2Q3UU9WeDROWl9yTHMzYm0?oc=5,google_rss_카카오톡 when:1d,-13.5,10.5,,,"카카오,카카오서비스,카카오톡",below_absolute_quality_floor,-13.5,,,,
55,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"어니스트그릭, 카카오톡 선물하기 채널 확대… 선물세트 출시",어니스트그릭 카카오톡 선물하기 채널 확대 선물세트 출시,피앤피뉴스,피앤피뉴스,"Wed, 03 Jun 2026 00:00:00 GMT","어니스트그릭, 카카오톡 선물하기 채널 확대… 선물세트 출시 피앤피뉴스",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9SQlYtbjhXbmd4RmpORFBOeXFlb1A0bE00Qlg0S2NhNi15YUh6dVhWODBmM3BhN2E1ZDVpUUhkMXdYV0pCR0Y4YjVqSjlpQWJhUENZSFpWc2J5cGRhSVHSAVZBVV95cUxQVWlDNDdlUEk3WHV4bUJDMDFxQmdxOHVrbFl5VWEyVmdyQ0FVTTdGcmwxc3pGbUl0UFctTWJVVDl4QXZrVGxiR01PYkF1RGRqelFKWmViQQ?oc=5,"google_rss_""카카오"" when:1d",-13.5,10.5,,,"카카오,카카오서비스,카카오톡",below_absolute_quality_floor,-13.5,,,,
30,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 메디컬오·쏘엠홀딩스와 '요양의료 시설 개발 및 브랜딩 사업 업무협약'",카카오페이증권 메디컬오 쏘엠홀딩스와 요양의료 시설 개발 및 브랜딩 사업 업무협약,catchnews.kr,catchnews.kr,"Tue, 02 Jun 2026 15:11:10 GMT","카카오페이증권, 메디컬오·쏘엠홀딩스와 '요양의료 시설 개발 및 브랜딩 사업 업무협약' catchnews.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTFBVZXZHN21HOUVlZVoxaXJXZGItZlZicUwxV2dhQ1pBQ2Z0WHJlTF9LWVB6cXUyQk94RTJWaGVUOWlQTDV6VVpfbjhGeTk2Yjh5bm9ITlVLZ3dOWmZ5YmdRcXNDMTBaT0tHWEHSAW5BVV95cUxNa1E4ZG1Fc1J2M1Z2TWdtUzdoTGdNYjBmQ282eFYwMzJ4cW0yTFA1LTJYTFM4QlhueF9kV0NleEFNMGVqbUVrd1hqNktBNlZkY1ZTa0NSWUswRVMxUmZxMy1zcnVjb3YySi1uQTFLQQ?oc=5,google_rss_카카오 when:1d,-15.0,13.0,,,"카카오,카카오페이",below_absolute_quality_floor,-15.0,,,,
