id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
1897,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""전 세계 상위 2% 기술 뽑혔다"" 네이버, 국산 AI 챗봇 뚫는 '레드팀' 무기 공개 - 머니투데이",전 세계 상위 2 기술 뽑혔다 네이버 국산 ai 챗봇 뚫는 레드팀 무기 공개,머니투데이,머니투데이,"Mon, 13 Jul 2026 02:20:48 GMT","""전 세계 상위 2% 기술 뽑혔다"" 네이버, 국산 AI 챗봇 뚫는 '레드팀' 무기 공개 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE9rR2FJeWV0cDYzTXd3NVFvWVJ4RmZjdU5KZ2lQcmoySy04MWlIa1lTaVNPQWNUSldibmxwTEZiSHZ0S0JXa2lIdWVWWUhMWFZVLUhKd0V0SHlrTHhsTTVfNEE3aVM1ZkdrZ3VTdNIBbEFVX3lxTE9rR2FJeWV0cDYzTXd3NVFvWVJ4RmZjdU5KZ2lQcmoySy04MWlIa1lTaVNPQWNUSldibmxwTEZiSHZ0S0JXa2lIdWVWWUhMWFZVLUhKd0V0SHlrTHhsTTVfNEE3aVM1ZkdrZ3VTdA?oc=5,google_rss_네이버 AI when:2d,199.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:전 세계 상위 2 기술 뽑혔다 네이버 국산 ai 챗봇 뚫는 레드팀 무기 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:전 세계 상위 2 기술 뽑혔다 네이버 국산 ai 챗봇 뚫는 레드팀 무기 공개,comp_domestic_ai_platform,,,
1980,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, ‘AI고속도로’ 핵심 ‘AI-RAN 선도망’ 구축 사업 착수",skt ai고속도로 핵심 ai ran 선도망 구축 사업 착수,환경일보,환경일보,"Tue, 14 Jul 2026 01:44:13 GMT","SKT, ‘AI고속도로’ 핵심 ‘AI-RAN 선도망’ 구축 사업 착수 환경일보",https://news.google.com/rss/articles/CBMiaEFVX3lxTE4wVFRPVzd5RUx2ZVh5bld1TkFubmVUSlpLa1hxYmxTaGhtcFBUbU9YWnExanFkbXBYWkI4ektjaEEwS1I2OVhlN1JYcFlCOW5tUHFIZE5iNXI4NEFDMGl3U0hmMWkwOXJU?oc=5,google_rss_SKT when:2d,199.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_public_infra,,,
2001,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 피지컬 AI 시대 연다…AI-RAN 선도망 구축",skt 피지컬 ai 시대 연다 ai ran 선도망 구축,네이트,네이트,"Tue, 14 Jul 2026 01:39:00 GMT","SKT, 피지컬 AI 시대 연다…AI-RAN 선도망 구축 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBLTTlrSWRGNEhyRS0tUWZBS0VNMUNYN3JlLVNDOFpDRjBMOTFqTHg0Z0VnWHgwZW1pU21qaFJUcTloNWlXMVNTZzgwR0o2X3BINFJr?oc=5,google_rss_SKT when:2d,199.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_public_infra,,,
1978,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI-RAN 선도망 구축 실증사업 착수",skt ai ran 선도망 구축 실증사업 착수,뉴스핌,뉴스핌,"Tue, 14 Jul 2026 01:07:00 GMT","SKT, AI-RAN 선도망 구축 실증사업 착수 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE4wTVJPYk1aT3ZDbUpkNThrSzRTa0Z2UlllbTdYSGdVV3J6U3YxQjhkN0ctUU13ZFJTSmpYdlczdTNMZmMwdmJnMGY2VEpVMDlEcl9ldUpqeERyUGdD?oc=5,google_rss_SKT when:2d,199.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_public_infra,,,
2137,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"[AI픽] LGU+, AI 고객센터 기술 공개…상담 전 과정 AI로 혁신",lgu+ ai 고객센터 기술 공개 상담 전 과정 ai로 혁신,네이트,네이트,"Tue, 14 Jul 2026 00:42:00 GMT","[AI픽] LGU+, AI 고객센터 기술 공개…상담 전 과정 AI로 혁신 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE53OHNBZklMZGJIYWZHV2xKVl9KZnNmLXRxVDEwRkgzUXFJY0tXRndBbkJxb2VrMU5UemtkYWcxUEVzWm02S1ZrcGg0dEN1eV9ncUlv?oc=5,google_rss_LGU+ when:2d,199.0,11.0,ai_infrastructure_security,ai_infrastructure_security,LGU+,,,,,,,general,24.0,published_today,business_change,event:LGU+:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:lgu+ ai 고객센터 기술 공개 상담 전 과정 ai로 혁신,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:lgu+ ai 고객센터 기술 공개 상담 전 과정 ai로 혁신,comp_domestic_ai_platform,,,
2131,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, AXIS 2026서 AI 상담 기술 공개…'V프로필'로 서비스 다각화",lgu+ axis 2026서 ai 상담 기술 공개 v프로필 로 서비스 다각화,포인트경제,포인트경제,"Tue, 14 Jul 2026 00:26:30 GMT","LGU+, AXIS 2026서 AI 상담 기술 공개…'V프로필'로 서비스 다각화 포인트경제",https://news.google.com/rss/articles/CBMiakFVX3lxTFBrckRBRGpPM09EVVYxaW1zWC1oMk1zVVd1c2ZvYlhRaFNnR0FhZjQ4NUNVTUdNU3BBcDA1ZHJNa3Bvc0xSSGZ0R29vNUNWaFRDREJ0endHY0pKeS1JZjZJMXlmaG5TSU5lbnc?oc=5,google_rss_LGU+ when:2d,199.0,11.0,ai_infrastructure_security,ai_infrastructure_security,LGU+,,,,,,,general,24.0,published_today,business_change,event:LGU+:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:lgu+ axis 2026서 ai 상담 기술 공개 v프로필 로 서비스 다각화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:lgu+ axis 2026서 ai 상담 기술 공개 v프로필 로 서비스 다각화,comp_domestic_ai_platform,,,
2134,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"AICC 핵심 기술·서비스 공개…LGU+, 고객 경험 혁신한다",aicc 핵심 기술 서비스 공개 lgu+ 고객 경험 혁신한다,네이트,네이트,"Tue, 14 Jul 2026 00:01:00 GMT","AICC 핵심 기술·서비스 공개…LGU+, 고객 경험 혁신한다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1ZRURpcGkzS1MzQ0Z5Ymhra1JZaU1HVzZfbGRIeTJPaVRubnNSYW13SUs1alNIZUFnMmZxdnJmUmMtXzFueFd0T2IzNXVPaE5FazRr?oc=5,google_rss_LGU+ when:2d,199.0,11.0,ai_infrastructure_security,ai_infrastructure_security,LGU+,,,,,,,general,24.0,published_today,business_change,event:LGU+:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:aicc 핵심 기술 서비스 공개 lgu+ 고객 경험 혁신한다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:aicc 핵심 기술 서비스 공개 lgu+ 고객 경험 혁신한다,comp_domestic_ai_platform,,,
1998,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 로봇 학습 플랫폼 하반기 공개…내년 본격 사업화",skt 로봇 학습 플랫폼 하반기 공개 내년 본격 사업화,전자신문,전자신문,"Mon, 13 Jul 2026 04:56:19 GMT","SKT, 로봇 학습 플랫폼 하반기 공개…내년 본격 사업화 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE42MGc1OFZfcll3M0hUSkFBWVhiWTFSZnhId3FhZGY2SGRiUUZSYmNPVEhQb0U4eWZoWXNwSW1FVmRTZzNTSmlBQjBlTGpwdw?oc=5,google_rss_SKT when:2d,198.5,11.0,market_power_platform,market_power_platform,SKT,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:skt:platform_regulation,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,198.5,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:skt:platform_regulation:announcement,global_incident:platform_regulation:skt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:skt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:skt:platform_regulation,comp_domestic_strategy,,,
1775,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"소공연 “네이버 별점 제도 부활, 광고비 부담 키울 것” - 조선비즈",소공연 네이버 별점 제도 부활 광고비 부담 키울 것,Chosunbiz,Chosunbiz,"Mon, 13 Jul 2026 23:45:00 GMT","소공연 “네이버 별점 제도 부활, 광고비 부담 키울 것” - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMikAFBVV95cUxNNFJfZ053MEtXaFo0RWo2SlBXSjJyT1Naa3lXdHoxcU9feWg1Y1Z0SFJvdUVqdGQ4dzdoTWh3ajltNjRBMk04ZzJzZzk4d2sxYWF4UDMxR0tvSi1oQm03MDVCdzQ5OW9zNk5DMDhJODJXWGpCeU1ieldtVjVVQW04NFhSODdETDFMTG5udEJJV0bSAaQBQVVfeXFMTkJWVURBNzdGYndiaGtKWGZRWUg0YjNZd1RuOTdLeE1wbW51cm5rQ1E0MGpXaDZhT0VITVMzUjU1SkIzWkhLcjh2LVJCWTdOZDNfRTJLLXlSYWx3MTBVeFJJYmx6NTNodGxvYk9jQVVKN2VvV1JwbFVmbF9QZGlWakxVMlFneUYzUGRSbXBiM1ZXeFpZYlhTbnByOWlNWkhuQlVkVS0?oc=5,google_rss_네이버 when:2d,197.5,9.5,search_ads,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,197.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:소공연 네이버 별점 제도 부활 광고비 부담 키울 것,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:소공연 네이버 별점 제도 부활 광고비 부담 키울 것,comp_domestic_finance_commerce,,,
1891,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"팀네이버, 세계 최고 권위 AI 학회서 풀스택 연구 성과 공개",팀네이버 세계 최고 권위 ai 학회서 풀스택 연구 성과 공개,서울경제TV,서울경제TV,"Mon, 13 Jul 2026 01:15:07 GMT","팀네이버, 세계 최고 권위 AI 학회서 풀스택 연구 성과 공개 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1xUTg3azBWbXRlb3NZc0RVa3dFLW9mU2xtRExhM2Znb1lWci1wOXMwUzRJQktkeElfX0VsNEFfd3VJTHI4WHpsNDN3dG0tRUhFQV9KdlZIaEhCZy1FaXdHSGFyblk?oc=5,google_rss_네이버 AI when:2d,197.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,197.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:팀네이버 세계 최고 권위 ai 학회서 풀스택 연구 성과 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:팀네이버 세계 최고 권위 ai 학회서 풀스택 연구 성과 공개,comp_domestic_ai_platform,,,
1879,경쟁사/해외이슈,경쟁사_해외이슈,네이버,LLM 취약점 찾고 최적화…네이버 ‘AI 경쟁력’ 입증,llm 취약점 찾고 최적화 네이버 ai 경쟁력 입증,서울경제,서울경제,"Mon, 13 Jul 2026 00:38:04 GMT",LLM 취약점 찾고 최적화…네이버 ‘AI 경쟁력’ 입증 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5QbW5YLU9xTlJRQUc1QVg4dk5TWEYwU0xWWmNJR1ZsbWx0bHBEVWRKenRUemV2QmpCZVB3OGdieHdxVjFQc184X2x0MjFHbzdwM0HSAVNBVV95cUxOZHpnWlpfZldOaVZVNmptZkZZdlV1dTBjN3F5OGMwZFBLQXZ0amY4TGZhcW90R0U1cEk5SWNOc3RRUnNEcU9mMW90ai1UTVl0bWQwVQ?oc=5,google_rss_네이버 AI when:2d,197.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,197.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:llm 취약점 찾고 최적화 네이버 ai 경쟁력 입증,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:llm 취약점 찾고 최적화 네이버 ai 경쟁력 입증,comp_domestic_ai_platform,,,
2504,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"애플 소송, 오픈AI의 AI 기기 전략 흔드나",애플 소송 오픈ai의 ai 기기 전략 흔드나,블로터,블로터,"Mon, 13 Jul 2026 18:42:28 GMT","애플 소송, 오픈AI의 AI 기기 전략 흔드나 블로터",https://news.google.com/rss/articles/CBMibEFVX3lxTE5lT00zeU9zS0huc0JNTzBSaU9iQkhlR1hFOFJZWGhaMmtJN3ZxNGhPN29FaDhLRDQ0d1gwdUZrb0hRRThYTTZvcnJETEo1RmtqLXplZ3JiVzJYTl9tTjMzM3JFSjRiV0RoV3lfYtIBbEFVX3lxTE5lT00zeU9zS0huc0JNTzBSaU9iQkhlR1hFOFJZWGhaMmtJN3ZxNGhPN29FaDhLRDQ0d1gwdUZrb0hRRThYTTZvcnJETEo1RmtqLXplZ3JiVzJYTl9tTjMzM3JFSjRiV0RoV3lfYg?oc=5,google_rss_오픈AI when:2d,196.5,35.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"애플,오픈AI",,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,196.5,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,
16,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,투자 늘리는 네이버… 몸집 줄이는 카카오,투자 늘리는 네이버 몸집 줄이는 카카오,조선일보,조선일보,"Mon, 13 Jul 2026 05:34:00 GMT",투자 늘리는 네이버… 몸집 줄이는 카카오 조선일보,https://news.google.com/rss/articles/CBMigwFBVV95cUxOWTJaOEZNZXdPOGhKbE10NWc1RUc0Z1E2M3BpbWtfTXktaV9yWUF5ekF4elhjWDd1em5aREhaQkNtNW9fRGxwTVhfS0lURU5SVVowWllWakhoY1RIT0d0LWZtaWhMWEY1M255dkRCTWVPbHJId3lOekVvTlV0TE5tdWhWYw?oc=5,google_rss_카카오 when:2d,195.8,13.0,,,"네이버,카카오",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,195.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:투자 늘리는 네이버 몸집 줄이는 카카오,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:투자 늘리는 네이버 몸집 줄이는 카카오,self_strategic_reference,,,
1896,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"팀네이버, ICML 2026서 AI 풀스택 연구 성과 공개",팀네이버 icml 2026서 ai 풀스택 연구 성과 공개,SR타임스,SR타임스,"Mon, 13 Jul 2026 08:00:15 GMT","팀네이버, ICML 2026서 AI 풀스택 연구 성과 공개 SR타임스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9BMElsMm1Xclk4WkI4X2NpSG1YbkdHUUFNSW53N2gzaTVEZWthZGFYdmpyM0poTno5b09tYUFkV2kzSDdtMGpnc3l6eVJZQUctYkVNc1VaV2R3ckdvR1dFanFGX0Qwbm1f0gFrQVVfeXFMUGlFUjZzVDh1YTZ2a3BSSXJlalI3bnd4aVQ0dnl1LU1EdC15a0M5c2FQel96M0lyUGFMdUNqdVpMaGQ4ZkxrMGtobnNhS3ZxLUVCZG1HMGdsN0VvU2lCRFI4VzVqUjRubEEyS2c?oc=5,google_rss_네이버 AI when:2d,195.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,195.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:팀네이버 icml 2026서 ai 풀스택 연구 성과 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:팀네이버 icml 2026서 ai 풀스택 연구 성과 공개,comp_domestic_ai_platform,,,
1878,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"팀네이버, ‘ICML 2026’서 AI 풀스택 연구 성과 공개",팀네이버 icml 2026서 ai 풀스택 연구 성과 공개,파이낸셜투데이,파이낸셜투데이,"Mon, 13 Jul 2026 07:26:55 GMT","팀네이버, ‘ICML 2026’서 AI 풀스택 연구 성과 공개 파이낸셜투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE5jdzk3bXBwSzZjMFJLNV9lYU1QaTdndTlPU0VPbmRYc2Y3cHp5dmNyVDhGZ1FldUxpaGxZUXNRa1hxUGthRkxjeE5BbVpqczhhcUdCZHJVUGlHa3hBM3paT0g3Y3dZeTZGZUHSAW5BVV95cUxOcEVSQ2RWSTh6UktIUDIyNHhQRjhkV0t5SmhyU1hRMjhqUm1keEhLYTlwTVJzMkhxX0pHcWFWUm1lQWpHbVJjWDFSblF0MDh6bVB1dnI0anRya0R2Q3hudVk0U3Z3MHBxREEzcDAzZw?oc=5,google_rss_네이버 AI when:2d,195.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,195.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:팀네이버 icml 2026서 ai 풀스택 연구 성과 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:팀네이버 icml 2026서 ai 풀스택 연구 성과 공개,comp_domestic_ai_platform,,,
